analysis	gene_id	gene_description	taxa_id	correlation	p_value	fdr	abs_correlation	entrez_id	go_terms	kegg_pathways	analysis_group
All_Treatments	clu	clusterin	Longivirga	0.23812642772217266	0.024975024975024976	0.050969438724540767	0.23812642772217266	393775	NA	NA	00_All_Treatments
All_Treatments	cmss1	cms1 ribosomal small subunit homolog	Cetobacterium	-0.7468634492677065	0.00999000999000999	0.03567860710717854	0.7468634492677065	450027	NA	NA	00_All_Treatments
All_Treatments	coil	coilin p80	Bosea	-0.5517338304310585	0.01098901098901099	0.04610773841543073	0.5517338304310585	58024	nucleus organization	NA	00_All_Treatments
All_Treatments	commd9	COMM domain containing 9	Culicoidibacter	-0.5082204685701545	0.01898101898101898	0.045192902335759476	0.5082204685701545	562660	NA	NA	00_All_Treatments
All_Treatments	cops8	COP9 signalosome subunit 8	Rubrivivax	0.5931837081564315	9.99000999000999e-4	0.003842311534619227	0.5931837081564315	393198	NA	NA	00_All_Treatments
All_Treatments	cox16	cytochrome c oxidase assembly factor COX16	Acinetobacter	0.549074347438479	9.99000999000999e-4	0.007684623069238454	0.549074347438479	550257	NA	NA	00_All_Treatments
All_Treatments	cox6a1	cytochrome c oxidase subunit 6A1	Polymorphobacter	0.6885878466661353	0.001998001998001998	0.0047571476142904716	0.6885878466661353	335774	NA	NA	00_All_Treatments
All_Treatments	crb2b	crumbs cell polarity complex component 2b	Vogesella	0.8005793547988412	0.03196803196803197	0.06268241562359209	0.8005793547988412	568520	NA	NA	00_All_Treatments
All_Treatments	crocc	ciliary rootlet coiled-coil, rootletin	Vibrio	0.6752401852571627	0.011988011988011988	0.0315473999684526	0.6752401852571627	100334752	NA	NA	00_All_Treatments
All_Treatments	cs	citrate synthase	Tundrisphaera	-0.5735657792422449	0.059940059940059943	0.081000081000081	0.5735657792422449	322339	NA	NA	00_All_Treatments
All_Treatments	ctnnd1	catenin (cadherin-associated protein), delta 1	Tundrisphaera	-0.7414926093545404	0.08591408591408592	0.09653268080234374	0.7414926093545404	556726	NA	NA	00_All_Treatments
All_Treatments	cul9	cullin 9	Tundrisphaera	-0.6209260261069254	0.03996003996003996	0.0655082622295737	0.6209260261069254	100332758	NA	NA	00_All_Treatments
All_Treatments	cyp2ad3	cytochrome P450, family 2, subfamily AD, polypeptide 3	Telmatocola	-0.78589337212685	0.024975024975024976	0.05808145343029064	0.78589337212685	569245	NA	NA	00_All_Treatments
All_Treatments	cyp2ae1	cytochrome P450, family 2, subfamily AE, polypeptide 1	Cetobacterium	0.8787367090829487	0.011988011988011988	0.03996003996003996	0.8787367090829487	572114	NA	NA	00_All_Treatments
All_Treatments	cyp39a1	cytochrome P450, family 39, subfamily A, polypeptide 1	Crenobacter	0.8071805250571263	0.053946053946053944	0.07229612492770388	0.8071805250571263	564475	NA	NA	00_All_Treatments
All_Treatments	cyp3c1	cytochrome P450, family 3, subfamily c, polypeptide 1	Paenirhodobacter	0.6357800416019967	0.027972027972027972	0.0518000518000518	0.6357800416019967	324340	NA	NA	00_All_Treatments
All_Treatments	dcp1b	decapping mRNA 1B	Tundrisphaera	-0.6432885684689493	0.06393606393606394	0.08524808524808525	0.6432885684689493	568176	NA	NA	00_All_Treatments
All_Treatments	dcstamp	dendrocyte expressed seven transmembrane protein	Devosia	0.560938955216738	9.99000999000999e-4	0.016650016650016652	0.560938955216738	101883335	NA	NA	00_All_Treatments
All_Treatments	ddx54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54	Culicoidibacter	-0.48825336748435855	0.028971028971028972	0.04995004995004995	0.48825336748435855	286777	NA	NA	00_All_Treatments
All_Treatments	dennd5b	DENN/MADD domain containing 5B	Elstera	-0.42158003445391995	0.052947052947052944	0.07229612492770388	0.42158003445391995	323528	NA	NA	00_All_Treatments
All_Treatments	denr	density-regulated protein	Culicoidibacter	-0.4761097375006351	0.028971028971028972	0.04995004995004995	0.4761097375006351	436970	NA	NA	00_All_Treatments
All_Treatments	dhrs1	dehydrogenase/reductase (SDR family) member 1	Culicoidibacter	0.7945361432644293	9.99000999000999e-4	0.007684623069238454	0.7945361432644293	368670	NA	NA	00_All_Treatments
All_Treatments	dnaaf5	dynein axonemal assembly factor 5	Gemmobacter	-0.5319381487684113	0.01098901098901099	0.01485001485001485	0.5319381487684113	100333660	NA	NA	00_All_Treatments
All_Treatments	dnaaf5	dynein axonemal assembly factor 5	Legionella	-0.543989357918559	0.001998001998001998	0.0047571476142904716	0.543989357918559	100333660	NA	NA	00_All_Treatments
All_Treatments	dnmt3ba	DNA (cytosine-5-)-methyltransferase 3 beta, duplicate a	Tundrisphaera	-0.5783532413468213	0.02197802197802198	0.043094160741219564	0.5783532413468213	321084	NA	NA	00_All_Treatments
All_Treatments	dpp7	dipeptidyl-peptidase 7	Plesiomonas	-0.265552696394754	0.06293706293706294	0.07404360345536817	0.265552696394754	503737	NA	NA	00_All_Treatments
All_Treatments	drosha	drosha ribonuclease III	Polymorphobacter	0.44873346916978557	0.01898101898101898	0.023147584123193878	0.44873346916978557	567505	NA	NA	00_All_Treatments
All_Treatments	dynll2a	dynein, light chain, LC8-type 2a	Legionella	-0.5904413780718729	0.04795204795204795	0.07076257076257077	0.5904413780718729	373083	NA	NA	00_All_Treatments
All_Treatments	dynll2a	dynein, light chain, LC8-type 2a	Phreatobacter	-0.671636994628587	0.03196803196803197	0.05708577137148566	0.671636994628587	373083	NA	NA	00_All_Treatments
All_Treatments	ehf	ets homologous factor	Culicoidibacter	-0.3782791823960566	0.04495504495504495	0.07369679500827042	0.3782791823960566	568223	NA	NA	00_All_Treatments
All_Treatments	eif2ak1	eukaryotic translation initiation factor 2-alpha kinase 1	Bosea	-0.5365570465100407	0.001998001998001998	0.0105157999894842	0.5365570465100407	565338	NA	NA	00_All_Treatments
All_Treatments	eif2s2	eukaryotic translation initiation factor 2, subunit 2 beta	Culicoidibacter	-0.4596955411412538	0.022977022977022976	0.04595404595404595	0.4596955411412538	324365	NA	NA	00_All_Treatments
All_Treatments	eif4ebp3l	eukaryotic translation initiation factor 4E binding protein 3, like	Legionella	0.811701216504978	0.006993006993006993	0.010437323870159691	0.811701216504978	324490	NA	NA	00_All_Treatments
All_Treatments	elac2	elaC ribonuclease Z 2	Cloacibacterium	0.7191870190472984	9.99000999000999e-4	0.018163654527290893	0.7191870190472984	492652	NA	NA	00_All_Treatments
All_Treatments	elapor1	endosome-lysosome associated apoptosis and autophagy regulator 1	Longivirga	0.5616051660363705	0.002997002997002997	0.030738492276953817	0.5616051660363705	449761	NA	NA	00_All_Treatments
All_Treatments	elapor2a	endosome-lysosome associated apoptosis and autophagy regulator family member 2a	Bosea	-0.7426328583926979	0.013986013986013986	0.0405000405000405	0.7426328583926979	565175	NA	NA	00_All_Treatments
All_Treatments	elmo2	engulfment and cell motility 2	Aquihabitans	-0.36654572321957835	0.04295704295704296	0.09772835859792381	0.36654572321957835	100006857	NA	NA	00_All_Treatments
All_Treatments	eny2	ENY2 transcription and export complex 2 subunit	Polymorphobacter	0.6497577931266342	9.99000999000999e-4	0.003842311534619227	0.6497577931266342	436700	NA	NA	00_All_Treatments
All_Treatments	erap2	endoplasmic reticulum aminopeptidase 2	Tundrisphaera	-0.5849669671552254	0.055944055944055944	0.07992007992007992	0.5849669671552254	100144556	NA	NA	00_All_Treatments
All_Treatments	erlec1	endoplasmic reticulum lectin 1	Flavobacterium	-0.2805838863582265	0.008991008991008992	0.043290043290043295	0.2805838863582265	368331	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	exosc5	exosome component 5	Culicoidibacter	-0.46965372784653214	0.00999000999000999	0.043290043290043295	0.46965372784653214	751632	NA	NA	00_All_Treatments
All_Treatments	ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	Acinetobacter	0.6545227810209213	0.01998001998001998	0.04077555097963261	0.6545227810209213	768133	NA	NA	00_All_Treatments
All_Treatments	fap	fibroblast activation protein, alpha	Plesiomonas	-0.49216679186143086	0.061938061938061936	0.07404360345536817	0.49216679186143086	565888	NA	NA	00_All_Treatments
All_Treatments	fbxw10	F-box and WD repeat domain containing 10	Pseudorhodoplanes	0.8095517451261137	0.03296703296703297	0.062201948994401825	0.8095517451261137	563998	NA	NA	00_All_Treatments
All_Treatments	fdft1	farnesyl-diphosphate farnesyltransferase 1	Acinetobacter	0.7186151256157627	0.003996003996003996	0.006889662062075854	0.7186151256157627	571911	NA	NA	00_All_Treatments
All_Treatments	fn3krp	fructosamine 3 kinase related protein	Ensifer	0.8562392705205629	0.011988011988011988	0.03996003996003996	0.8562392705205629	559954	NA	NA	00_All_Treatments
All_Treatments	folr	folate receptor	Bosea	-0.6897188238797006	0.003996003996003996	0.030738492276953817	0.6897188238797006	100073336	NA	NA	00_All_Treatments
All_Treatments	ftr03	finTRIM family, member 3	Chryseotalea	-0.4235881134023055	0.03996003996003996	0.09746351209765844	0.4235881134023055	100301515	NA	NA	00_All_Treatments
All_Treatments	ftr16	finTRIM family, member 16	Bosea	-0.7989659968173821	9.99000999000999e-4	0.007684623069238454	0.7989659968173821	562315	NA	NA	00_All_Treatments
All_Treatments	ftr22	finTRIM family, member 22	Gemmobacter	-0.6904102893473145	0.012987012987012988	0.031675641431738996	0.6904102893473145	560422	NA	NA	00_All_Treatments
All_Treatments	ftr54	finTRIM family, member 54	Rubrivivax	0.6247936994088509	0.002997002997002997	0.006376602121282972	0.6247936994088509	799511	NA	NA	00_All_Treatments
All_Treatments	gaa2	alpha glucosidase 2	Chryseotalea	-0.49391654020280357	0.017982017982017984	0.05449096358187268	0.49391654020280357	100332784	NA	NA	00_All_Treatments
All_Treatments	galnt11	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (GalNAc-T11)	Plesiomonas	-0.3618431385707665	0.03196803196803197	0.06147698455390763	0.3618431385707665	558716	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Aquihabitans	0.8653548479083714	0.04895104895104895	0.07076257076257077	0.8653548479083714	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Bradyrhizobium	0.8010973188276631	0.012987012987012988	0.0405000405000405	0.8010973188276631	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Ensifer	0.515628497943886	9.99000999000999e-4	0.016650016650016652	0.515628497943886	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Ensifer	0.8967216254209105	0.05194805194805195	0.05708577137148567	0.8967216254209105	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Ensifer	0.9067822273485109	0.024975024975024976	0.050969438724540767	0.9067822273485109	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Legionella	0.5514432122724792	0.012987012987012988	0.0405000405000405	0.5514432122724792	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Mycobacterium	0.7645991113708696	0.04195804195804196	0.06767426122264832	0.7645991113708696	450003	NA	NA	00_All_Treatments
All_Treatments	gcdhb	glutaryl-CoA dehydrogenase b	Paenirhodobacter	0.8224278771482832	0.017982017982017984	0.0438585804439463	0.8224278771482832	450003	NA	NA	00_All_Treatments
All_Treatments	gfpt1	glutamine--fructose-6-phosphate transaminase 1	Culicoidibacter	-0.4486448839465794	0.04195804195804196	0.060808756460930376	0.4486448839465794	567861	NA	NA	00_All_Treatments
All_Treatments	ghdc	GH3 domain containing	Polymorphobacter	0.6048955080746712	9.99000999000999e-4	0.003842311534619227	0.6048955080746712	497449	NA	NA	00_All_Treatments
All_Treatments	gig2l	grass carp reovirus (GCRV)-induced gene 2l	Tundrisphaera	-0.3554840818694561	0.006993006993006993	0.02689618074233459	0.3554840818694561	100005504	NA	NA	00_All_Treatments
All_Treatments	gig2q	grass carp reovirus (GCRV)-induced gene 2q	Vogesella	0.4665429598380556	0.016983016983016984	0.04757147614290472	0.4665429598380556	100536988	NA	NA	00_All_Treatments
All_Treatments	gls2a	glutaminase 2a (liver, mitochondrial)	Chitinilyticum	0.9020493792315732	0.002997002997002997	0.01762942939413528	0.9020493792315732	100006303	NA	NA	00_All_Treatments
All_Treatments	glt8d1	glycosyltransferase 8 domain containing 1	Pseudomonas	-0.8049598531521699	0.04495504495504495	0.07024225774225774	0.8049598531521699	492466	NA	NA	00_All_Treatments
All_Treatments	golt1bb	golgi transport 1Bb	Culicoidibacter	-0.5487566031765525	0.03296703296703297	0.052328623757195186	0.5487566031765525	557646	NA	NA	00_All_Treatments
All_Treatments	got2b	glutamic-oxaloacetic transaminase 2b, mitochondrial	Flavobacterium	-0.24641420647729614	0.05094905094905095	0.06979322047815198	0.24641420647729614	335974	NA	NA	00_All_Treatments
All_Treatments	gpn1	GPN-loop GTPase 1	Culicoidibacter	-0.4748367888262676	0.015984015984015984	0.045192902335759476	0.4748367888262676	445239	NA	NA	00_All_Treatments
All_Treatments	gpr4	G protein-coupled receptor 4	Rhodococcus	-0.6083674467643887	0.002997002997002997	0.006376602121282972	0.6083674467643887	563762	NA	NA	00_All_Treatments
All_Treatments	gpr55a	G protein-coupled receptor 55a	Elstera	-0.6006377343727878	0.04995004995004995	0.0999000999000999	0.6006377343727878	664762	NA	NA	00_All_Treatments
All_Treatments	grm1b	glutamate receptor, metabotropic 1b	Bosea	-0.8435464311118629	9.99000999000999e-4	0.01762942939413528	0.8435464311118629	100150246	NA	NA	00_All_Treatments
All_Treatments	grna	granulin a	Devosia	0.6323818442260309	0.02097902097902098	0.04878842088144414	0.6323818442260309	791524	NA	NA	00_All_Treatments
All_Treatments	grtp1b	growth hormone regulated TBC protein 1b	Plesiomonas	-0.35329082733558625	0.054945054945054944	0.07229612492770388	0.35329082733558625	550508	NA	NA	00_All_Treatments
All_Treatments	gtpbp8	GTP binding protein 8 (putative)	Culicoidibacter	-0.5130835179965931	0.061938061938061936	0.08068854222700378	0.5130835179965931	561913	NA	NA	00_All_Treatments
All_Treatments	gvin1l	GTPase, very large interferon inducible 1, like	Polymorphobacter	0.869323384602499	9.99000999000999e-4	0.003842311534619227	0.869323384602499	108182776	NA	NA	00_All_Treatments
All_Treatments	h2ax	H2A.X variant histone	Culicoidibacter	-0.42793795059495227	0.04995004995004995	0.06937506937506938	0.42793795059495227	394048	NA	NA	00_All_Treatments
All_Treatments	hax1	HCLS1 associated protein X-1	Legionella	0.5446629281344086	0.015984015984015984	0.04098465636927176	0.5446629281344086	436609	NA	NA	00_All_Treatments
All_Treatments	hcfc2	host cell factor C2	Paenirhodobacter	0.6548253045806515	0.002997002997002997	0.018731268731268732	0.6548253045806515	550401	NA	NA	00_All_Treatments
All_Treatments	hcn3	hyperpolarization activated cyclic nucleotide-gated potassium channel 3	Polymorphobacter	0.5876650981534124	0.003996003996003996	0.006889662062075854	0.5876650981534124	560709	NA	NA	00_All_Treatments
All_Treatments	hddc3	HD domain containing 3	Polymorphobacter	0.6220413593620363	9.99000999000999e-4	0.003842311534619227	0.6220413593620363	550533	NA	NA	00_All_Treatments
All_Treatments	hephl1b	hephaestin-like 1b	Paucibacter	-0.5217981200587007	0.002997002997002997	0.023053869207715363	0.5217981200587007	101886332	NA	NA	00_All_Treatments
All_Treatments	herc56.2	HECT and RLD domain containing E3 ubiquitin protein ligase 56.2	Paucibacter	0.34094016361376106	0.008991008991008992	0.04281432852861425	0.34094016361376106	794323	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process; ubiquitin-dependent protein catabolic process	NA	00_All_Treatments
All_Treatments	hnrnpdl	heterogeneous nuclear ribonucleoprotein D-like	Tundrisphaera	-0.6810001156916664	0.057942057942057944	0.08047508047508048	0.6810001156916664	406701	NA	NA	00_All_Treatments
All_Treatments	hs6st1a	heparan sulfate 6-O-sulfotransferase 1a	Fluviicola	-0.495546782150334	0.005994005994005994	0.009221547683086145	0.495546782150334	553162	NA	NA	00_All_Treatments
All_Treatments	hs6st1a	heparan sulfate 6-O-sulfotransferase 1a	Plesiomonas	-0.3014223310428601	0.04095904095904096	0.06714596878531305	0.3014223310428601	553162	NA	NA	00_All_Treatments
All_Treatments	hsbp1l1	heat shock factor binding protein 1 like 1	Bosea	-0.6967337694125489	0.003996003996003996	0.030738492276953817	0.6967337694125489	799177	NA	NA	00_All_Treatments
All_Treatments	hsd11b2	hydroxysteroid (11-beta) dehydrogenase 2	Chitinilyticum	0.47916465610618664	9.99000999000999e-4	0.003842311534619227	0.47916465610618664	334098	NA	NA	00_All_Treatments
All_Treatments	hspa12a.2	heat shock protein family A (Hsp70) member 12A.2	Gemmobacter	-0.5354082988493624	0.017982017982017984	0.03996003996003997	0.5354082988493624	559237	NA	NA	00_All_Treatments
All_Treatments	hspa12a.2	heat shock protein family A (Hsp70) member 12A.2	Polymorphobacter	0.7710096467934766	0.001998001998001998	0.0047571476142904716	0.7710096467934766	559237	NA	NA	00_All_Treatments
All_Treatments	hspa12a.2	heat shock protein family A (Hsp70) member 12A.2	Tundrisphaera	-0.4686462637292276	0.017982017982017984	0.03996003996003997	0.4686462637292276	559237	NA	NA	00_All_Treatments
All_Treatments	ifi27.1	interferon alpha inducible protein 27.1	Cetobacterium	0.8765320030304158	0.008991008991008992	0.043290043290043295	0.8765320030304158	403118	NA	NA	00_All_Treatments
All_Treatments	igf2bp2b	insulin-like growth factor 2 mRNA binding protein 2b	Ensifer	0.7394900560930138	0.06593406593406594	0.08562865705722848	0.7394900560930138	557028	NA	NA	00_All_Treatments
All_Treatments	igl1c1	immunoglobulin light 1 constant 1	Vibrio	0.9204988328145141	0.027972027972027972	0.0518000518000518	0.9204988328145141	101884804	NA	NA	00_All_Treatments
All_Treatments	il12rb1	interleukin 12 receptor subunit beta 1	Polymorphobacter	0.6383797430736884	0.012987012987012988	0.017316017316017316	0.6383797430736884	101883301	NA	NA	00_All_Treatments
All_Treatments	il13	interleukin 13	Flavobacterium	-0.6443901911905507	0.005994005994005994	0.009221547683086145	0.6443901911905507	794053	NA	NA	00_All_Treatments
All_Treatments	illr4	immune-related, lectin-like receptor 4	Culicoidibacter	-0.28540045580205564	0.00999000999000999	0.03567860710717854	0.28540045580205564	559737	NA	NA	00_All_Treatments
All_Treatments	imp4	IMP U3 small nucleolar ribonucleoprotein 4	Culicoidibacter	-0.43749527667742383	0.025974025974025976	0.0481000481000481	0.43749527667742383	436992	NA	NA	00_All_Treatments
All_Treatments	insig1	insulin induced gene 1	Chitinilyticum	0.36550488897815336	0.04895104895104895	0.07229612492770388	0.36550488897815336	334189	NA	NA	00_All_Treatments
All_Treatments	itgb4	integrin, beta 4	Pirellula	-0.6803744309655799	9.99000999000999e-4	0.01762942939413528	0.6803744309655799	335269	NA	NA	00_All_Treatments
All_Treatments	itpkcb	inositol-trisphosphate 3-kinase Cb	Acinetobacter	0.7111325206661748	0.053946053946053944	0.0729000729000729	0.7111325206661748	322720	NA	NA	00_All_Treatments
All_Treatments	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	Devosia	0.6354434230937775	0.056943056943056944	0.08373978962214257	0.6354434230937775	794666	NA	NA	00_All_Treatments
All_Treatments	iyd	iyd	Mycobacterium	0.5143238099662594	0.002997002997002997	0.01762942939413528	0.5143238099662594	NA	NA	NA	00_All_Treatments
All_Treatments	jupb	junction plakoglobin b	Telmatocola	-0.6950893017175065	0.007992007992007992	0.03996003996003996	0.6950893017175065	100330886	NA	NA	00_All_Treatments
All_Treatments	kiaa0319l	KIAA0319-like	Chitinilyticum	-0.7183712928966618	0.002997002997002997	0.0222000222000222	0.7183712928966618	100034533	NA	NA	00_All_Treatments
All_Treatments	klhdc4	kelch domain containing 4	Dinghuibacter	0.7790202143027447	0.03496503496503497	0.05895743600661634	0.7790202143027447	569887	NA	NA	00_All_Treatments
All_Treatments	klhl36	kelch-like family member 36	Longivirga	0.5833312760369942	9.99000999000999e-4	0.003842311534619227	0.5833312760369942	553604	NA	NA	00_All_Treatments
All_Treatments	lect2.1	leukocyte cell derived chemotaxin 2, tandem duplicate 1	Culicoidibacter	-0.289924819250059	0.007992007992007992	0.030738492276953817	0.289924819250059	567278	NA	NA	00_All_Treatments
All_Treatments	lmnl3	lamin L3	Crenobacter	-0.43923259655689006	0.04595404595404595	0.07069853223699378	0.43923259655689006	195817	nucleus organization; nuclear envelope organization	NA	00_All_Treatments
All_Treatments	lonp1	lon peptidase 1, mitochondrial	Culicoidibacter	-0.4498672327959468	0.025974025974025976	0.0481000481000481	0.4498672327959468	563257	modification-dependent protein catabolic process; modification-dependent macromolecule catabolic process	NA	00_All_Treatments
All_Treatments	lpar5b	lysophosphatidic acid receptor 5b	Devosia	0.5996096262845668	0.003996003996003996	0.0222000222000222	0.5996096262845668	798233	NA	NA	00_All_Treatments
All_Treatments	lsm3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated	Rubrivivax	0.7019126033268511	9.99000999000999e-4	0.003842311534619227	0.7019126033268511	100535720	NA	NA	00_All_Treatments
All_Treatments	ly75	lymphocyte antigen 75	Tundrisphaera	-0.6335970416114516	0.06793206793206794	0.08709239478470249	0.6335970416114516	504036	NA	NA	00_All_Treatments
All_Treatments	mad2l1bp	MAD2L1 binding protein	Culicoidibacter	-0.5358065804547099	0.017982017982017984	0.045192902335759476	0.5358065804547099	101886806	NA	NA	00_All_Treatments
All_Treatments	map2k6	mitogen-activated protein kinase kinase 6	Crenobacter	0.8742011178106799	0.011988011988011988	0.03996003996003996	0.8742011178106799	65239	NA	NA	00_All_Treatments
All_Treatments	map3k8	mitogen-activated protein kinase kinase kinase 8	Devosia	0.7927112596493422	0.04195804195804196	0.07111532535261349	0.7927112596493422	563727	NA	NA	00_All_Treatments
All_Treatments	marchf5l	membrane-associated ring finger (C3HC4) 5, like	Tundrisphaera	-0.6189193145857205	0.054945054945054944	0.0796305144131231	0.6189193145857205	326067	NA	NA	00_All_Treatments
All_Treatments	masp1	MBL associated serine protease 1	Gemmobacter	0.355323445755168	0.003996003996003996	0.0222000222000222	0.355323445755168	100002060	NA	NA	00_All_Treatments
All_Treatments	mcee	methylmalonyl CoA epimerase	Acinetobacter	0.6957297182143194	0.002997002997002997	0.01362274089546817	0.6957297182143194	553804	NA	NA	00_All_Treatments
All_Treatments	mcm3l	MCM3 minichromosome maintenance deficient 3 (S. cerevisiae), like	Tundrisphaera	-0.2662692492908455	0.06593406593406594	0.08562865705722848	0.2662692492908455	100147915	NA	NA	00_All_Treatments
All_Treatments	mcm9	minichromosome maintenance 9 homologous recombination repair factor	Fluviicola	-0.6271062237052332	0.014985014985014986	0.0405000405000405	0.6271062237052332	555610	NA	NA	00_All_Treatments
All_Treatments	mcm9	minichromosome maintenance 9 homologous recombination repair factor	Legionella	-0.39144108263119415	0.005994005994005994	0.009221547683086145	0.39144108263119415	555610	NA	NA	00_All_Treatments
All_Treatments	mdh1ab	malate dehydrogenase 1Ab, NAD (soluble)	Cloacibacterium	0.6909479605048094	0.006993006993006993	0.030404378230465184	0.6909479605048094	335715	NA	NA	00_All_Treatments
All_Treatments	mdka	midkine a	Culicoidibacter	-0.41077503932121273	0.03996003996003996	0.05876476464711759	0.41077503932121273	30277	NA	NA	00_All_Treatments
All_Treatments	med29	mediator complex subunit 29	Bosea	-0.8566921900277445	0.003996003996003996	0.006889662062075854	0.8566921900277445	797134	NA	NA	00_All_Treatments
All_Treatments	mfn1b	mitofusin 1b	Tundrisphaera	-0.5861875061386128	0.03196803196803197	0.05708577137148566	0.5861875061386128	393620	NA	NA	00_All_Treatments
All_Treatments	mfsd12b	major facilitator superfamily domain containing 12b	Reyranella	-0.38397105228361844	0.053946053946053944	0.07229612492770388	0.38397105228361844	564425	NA	NA	00_All_Treatments
All_Treatments	mfsd2aa	MFSD2 lysolipid transporter A, lysophospholipid a	Vogesella	0.8277864677653597	0.001998001998001998	0.0222000222000222	0.8277864677653597	492810	NA	NA	00_All_Treatments
All_Treatments	mfsd9	major facilitator superfamily domain containing 9	Tundrisphaera	-0.5510550779116952	0.08191808191808192	0.09415871484837002	0.5510550779116952	100150581	NA	NA	00_All_Treatments
All_Treatments	mhc2daa	major histocompatibility complex class II DAA	Paenirhodobacter	-0.4859419648007512	9.99000999000999e-4	0.007684623069238454	0.4859419648007512	368878	NA	NA	00_All_Treatments
All_Treatments	mlycd	malonyl-CoA decarboxylase	Legionella	0.7110273820779136	0.006993006993006993	0.03885003885003885	0.7110273820779136	100037349	NA	NA	00_All_Treatments
All_Treatments	mns1	meiosis-specific nuclear structural 1	Rubrivivax	0.6500942964454167	0.016983016983016984	0.02122877122877123	0.6500942964454167	573382	NA	NA	00_All_Treatments
All_Treatments	mrpl20	mitochondrial ribosomal protein L20	Acinetobacter	0.7168139882520336	0.007992007992007992	0.02854288568574283	0.7168139882520336	751640	NA	NA	00_All_Treatments
All_Treatments	mrpl9	mitochondrial ribosomal protein L9	Cloacibacterium	0.7365553621636792	9.99000999000999e-4	0.018163654527290893	0.7365553621636792	572170	NA	NA	00_All_Treatments
All_Treatments	mtif2	mitochondrial translational initiation factor 2	Culicoidibacter	-0.4581060729567986	0.012987012987012988	0.043290043290043295	0.4581060729567986	556465	NA	NA	00_All_Treatments
All_Treatments	mtrf1	mitochondrial translational release factor 1	Rhizobium	0.7281788632131233	0.029970029970029972	0.058764764647117586	0.7281788632131233	503530	NA	NA	00_All_Treatments
All_Treatments	mtus1b	microtubule associated tumor suppressor 1b	Chitinilyticum	0.4976673438859318	0.001998001998001998	0.018163654527290893	0.4976673438859318	557250	NA	NA	00_All_Treatments
All_Treatments	mtus1b	microtubule associated tumor suppressor 1b	Culicoidibacter	0.7593792416480625	0.030969030969030968	0.05156134188392253	0.7593792416480625	557250	NA	NA	00_All_Treatments
All_Treatments	mxg	myxovirus (influenza virus) resistance G	Polymorphobacter	0.8354555029842728	0.003996003996003996	0.006889662062075854	0.8354555029842728	360148	NA	NA	00_All_Treatments
All_Treatments	myo5ab	myosin VAb	Elstera	-0.5204321966908841	0.07892107892107893	0.08486137518395583	0.5204321966908841	565267	NA	NA	00_All_Treatments
All_Treatments	myorg	myogenesis regulating glycosidase (putative)	Roseicella	-0.5317767022858556	9.99000999000999e-4	0.003842311534619227	0.5317767022858556	100537539	NA	NA	00_All_Treatments
All_Treatments	naa40	N-alpha-acetyltransferase 40, NatD catalytic subunit	Legionella	-0.5070539526670226	0.004995004995004995	0.008188532778696713	0.5070539526670226	550325	NA	NA	00_All_Treatments
All_Treatments	naalad2	N-acetylated alpha-linked acidic dipeptidase 2	Vogesella	-0.4061202707455062	0.007992007992007992	0.030738492276953817	0.4061202707455062	393247	NA	NA	00_All_Treatments
All_Treatments	ncaph	non-SMC condensin I complex, subunit H	Agitococcus	-0.5309201953888877	0.04195804195804196	0.09772835859792381	0.5309201953888877	570062	NA	NA	00_All_Treatments
All_Treatments	net1	neuroepithelial cell transforming 1	Elstera	-0.43542736966736073	0.08891108891108891	0.09770449330888892	0.43542736966736073	493607	NA	NA	00_All_Treatments
All_Treatments	nkain1	sodium/potassium transporting ATPase interacting 1	Vogesella	0.9452266013172123	0.01898101898101898	0.04757147614290472	0.9452266013172123	393517	NA	NA	00_All_Treatments
All_Treatments	noc3l	NOC3-like DNA replication regulator	Culicoidibacter	-0.502506827163688	0.012987012987012988	0.043290043290043295	0.502506827163688	321289	NA	NA	00_All_Treatments
All_Treatments	nom1	nucleolar protein with MIF4G domain 1	Culicoidibacter	-0.4298544193871105	0.024975024975024976	0.04802889418274034	0.4298544193871105	557585	NA	NA	00_All_Treatments
