task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
83	ce/43d0c8	1104293	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_319)	CACHED	0	2025-05-15 14:32:33.020	2h 49m 2s	3m 26s	123.1%	5.2 GB	40.3 GB	2.7 GB	3.9 MB
89	7b/47e803	1104305	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_326)	CACHED	0	2025-05-15 14:38:13.734	2h 43m 21s	3m 5s	111.6%	6.2 GB	40.3 GB	2.4 GB	3.9 MB
85	eb/03a0e3	1104307	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_326)	CACHED	0	2025-05-15 14:38:14.679	2h 43m 20s	1m 9s	92.3%	72 MB	80.1 MB	3.6 GB	1.9 KB
94	d4/d3a7e0	1104317	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_377)	CACHED	0	2025-05-15 14:40:48.564	2h 40m 47s	1m 8s	93.9%	74 MB	80.1 MB	3.5 GB	1.9 KB
86	73/3d312c	1104304	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_322)	CACHED	0	2025-05-15 14:38:08.827	2h 43m 26s	4m 1s	110.3%	5.5 GB	40.3 GB	2.9 GB	3.9 MB
91	68/4ae4e4	1104254	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_328)	CACHED	0	2025-05-15 14:32:31.691	37m 17s	1m 20s	96.9%	74 MB	80.2 MB	4.4 GB	1.9 KB
75	94/0677bc	1104284	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_286)	CACHED	0	2025-05-15 14:32:32.704	2h 49m 5s	2m 37s	136.9%	5.5 GB	40.2 GB	2.5 GB	3.9 MB
106	fa/c1b845	1104326	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_442)	CACHED	0	2025-05-15 14:43:53.544	2h 37m 42s	2m 22s	55.5%	74 MB	80.2 MB	4.3 GB	1.9 KB
93	68/080f14	1104311	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_355)	CACHED	0	2025-05-15 14:38:53.543	2h 42m 42s	55s	94.1%	74 MB	80.1 MB	2.9 GB	1.9 KB
99	2b/d898cd	1104320	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_407)	CACHED	0	2025-05-15 14:41:48.703	2h 39m 46s	2m 26s	56.9%	214 MB	222.2 MB	4.5 GB	1.9 KB
104	63/59e81d	1104366	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_412)	CACHED	0	2025-05-15 15:10:18.751	2h 11m 17s	5m 43s	70.1%	5.5 GB	40.3 GB	2.6 GB	3.9 MB
97	01/a654d6	1104354	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_355)	CACHED	0	2025-05-15 15:01:08.525	2h 20m 27s	1m 48s	151.3%	7.7 GB	40.3 GB	2 GB	3.9 MB
102	aa/ca1f14	1104340	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_381)	CACHED	0	2025-05-15 14:49:53.835	2h 31m 41s	2m 30s	146.8%	7.6 GB	40.3 GB	2.5 GB	3.9 MB
108	15/73653f	1104357	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_469)	CACHED	0	2025-05-15 15:01:48.472	2h 19m 47s	1m 41s	80.9%	216 MB	222.1 MB	4.5 GB	1.9 KB
103	15/279486	1104355	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_407)	CACHED	0	2025-05-15 15:01:33.528	2h 20m 2s	6m 8s	78.9%	5.8 GB	40.3 GB	3 GB	3.9 MB
92	55/7d8a64	1104255	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_347)	CACHED	0	2025-05-15 14:32:31.725	37m 47s	1m 4s	95.2%	74 MB	80.1 MB	3.4 GB	1.9 KB
100	f7/def82b	1104338	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_412)	CACHED	0	2025-05-15 14:49:48.677	2h 31m 47s	2m 14s	53.6%	74 MB	80.1 MB	3.8 GB	1.9 KB
90	49/dc276f	1104308	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_328)	CACHED	0	2025-05-15 14:38:14.714	2h 43m 20s	3m 58s	105.0%	5.4 GB	40.3 GB	2.9 GB	3.9 MB
101	95/bc1f70	1104329	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_439)	CACHED	0	2025-05-15 14:45:53.664	2h 35m 42s	2m 6s	52.3%	72 MB	80.1 MB	3.5 GB	1.9 KB
111	e8/1342e5	1104380	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_477)	CACHED	0	2025-05-15 15:13:52.034	2h 7m 44s	3m 46s	33.4%	74 MB	80.2 MB	4.2 GB	1.9 KB
110	ca/647e68	1104363	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_468)	CACHED	0	2025-05-15 15:08:18.341	2h 13m 17s	5m 50s	70.0%	7.1 GB	40.3 GB	2.7 GB	3.9 MB
115	22/eb7f34	1104382	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_478)	CACHED	0	2025-05-15 15:14:47.011	2h 6m 49s	7m	59.8%	5.2 GB	40.3 GB	2.8 GB	3.9 MB
95	bf/03e386	1104266	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_347)	CACHED	0	2025-05-15 14:32:32.101	2h 49m 5s	3m 57s	80.6%	5.9 GB	40.3 GB	2.3 GB	3.9 MB
109	df/4d6155	1104372	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_442)	CACHED	0	2025-05-15 15:12:41.549	2h 8m 54s	4m 11s	101.8%	5.4 GB	40.3 GB	2.9 GB	3.9 MB
96	02/30ff3f	1104327	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_381)	CACHED	0	2025-05-15 14:45:18.665	2h 36m 17s	2m 13s	52.1%	72 MB	80.1 MB	3.7 GB	1.9 KB
113	f6/669d23	1104376	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_478)	CACHED	0	2025-05-15 15:13:16.614	2h 8m 19s	3m 49s	33.7%	74 MB	80.3 MB	4.2 GB	1.9 KB
112	02/8fbf56	1104377	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_469)	CACHED	0	2025-05-15 15:13:41.879	2h 7m 54s	4m 11s	103.8%	5.2 GB	40.3 GB	3 GB	3.9 MB
107	78/5882f7	1104348	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_468)	CACHED	0	2025-05-15 14:54:38.511	2h 26m 57s	1m 26s	84.1%	72 MB	80.2 MB	4 GB	1.9 KB
118	3a/03dd34	1104386	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_500)	CACHED	0	2025-05-15 15:15:55.703	2h 5m 40s	3m 36s	37.0%	72 MB	80.2 MB	4.1 GB	1.9 KB
114	67/5d2b12	1104370	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_477)	CACHED	0	2025-05-15 15:11:23.718	2h 10m 12s	4m 54s	89.6%	5.3 GB	40.3 GB	2.8 GB	3.9 MB
98	cc/c8c578	1104339	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_377)	CACHED	0	2025-05-15 14:49:53.631	2h 31m 42s	2m 20s	150.8%	5.3 GB	40.3 GB	2.4 GB	3.9 MB
116	2e/8c1ab2	1104384	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_498)	CACHED	0	2025-05-15 15:15:16.933	2h 6m 19s	2m 12s	185.0%	5.1 GB	40.2 GB	2.8 GB	3.9 MB
117	9c/6b71b9	1104383	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_498)	CACHED	0	2025-05-15 15:14:47.060	2h 6m 49s	3m 40s	36.1%	74 MB	80.2 MB	4.1 GB	1.9 KB
105	66/0bd9a1	1104358	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_439)	CACHED	0	2025-05-15 15:02:13.598	2h 19m 22s	2m 11s	163.4%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
127	cf/827f9b	1104399	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_530)	CACHED	0	2025-05-15 15:18:40.976	2h 2m 55s	1m 49s	64.0%	74 MB	80.1 MB	3.8 GB	1.9 KB
125	c9/003d7f	1104393	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_526)	CACHED	0	2025-05-15 15:18:01.597	2h 3m 35s	2m 51s	192.5%	7 GB	40.3 GB	3.6 GB	3.9 MB
122	29/e7cced	1104387	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_500)	CACHED	0	2025-05-15 15:16:56.085	2h 4m 40s	2m 9s	194.4%	5.2 GB	40.3 GB	2.8 GB	3.9 MB
119	fb/c3ea25	1104392	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_502)	CACHED	0	2025-05-15 15:18:01.476	2h 3m 35s	6m 31s	17.3%	72 MB	80.1 MB	3.7 GB	1.9 KB
128	11/671d7e	1104397	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_532)	CACHED	0	2025-05-15 15:18:03.100	2h 3m 33s	1m 51s	64.7%	74 MB	80.2 MB	3.8 GB	1.9 KB
126	db/eeee60	1104394	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_528)	CACHED	0	2025-05-15 15:18:01.900	2h 3m 34s	2m 15s	69.8%	214 MB	222.2 MB	5 GB	1.9 KB
123	3b/7c238e	1104388	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_502)	CACHED	0	2025-05-15 15:17:00.916	2h 4m 35s	2m 1s	181.1%	7 GB	40.3 GB	2.5 GB	3.9 MB
132	35/205a7d	1104401	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_561)	CACHED	0	2025-05-15 15:19:00.948	2h 2m 35s	1m 31s	88.1%	214 MB	222.2 MB	4.5 GB	1.9 KB
121	b4/796a02	1104391	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_526)	CACHED	0	2025-05-15 15:18:01.309	2h 3m 35s	7m 17s	22.9%	214 MB	222.4 MB	5.4 GB	1.9 KB
120	ab/23c195	1104390	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_506)	CACHED	0	2025-05-15 15:18:01.039	2h 3m 35s	3m 48s	35.8%	72 MB	80.2 MB	4.2 GB	1.9 KB
135	2a/e6007b	1104551	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_586)	CACHED	0	2025-05-15 17:21:35.048	4m 12s	1m 49s	51.8%	72 MB	80 MB	3.3 GB	1.9 KB
141	96/46ddf9	1104577	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_646)	CACHED	0	2025-05-15 17:21:37.712	4m 10s	1m 58s	49.3%	72 MB	80.1 MB	3.4 GB	1.9 KB
140	61/c0288e	1104562	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_618)	CACHED	0	2025-05-15 17:21:36.224	4m 45s	2m 15s	55.1%	72 MB	80.3 MB	4.2 GB	1.9 KB
136	46/61564d	1104556	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_616)	CACHED	0	2025-05-15 17:21:35.457	4m 6s	1m 47s	50.0%	72 MB	80.1 MB	3.1 GB	1.9 KB
129	75/fcbec9	1104554	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_528)	CACHED	0	2025-05-15 17:21:35.253	17m 11s	3m 47s	127.6%	5.5 GB	40.3 GB	3.4 GB	3.9 MB
130	c8/372404	1104400	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_559)	CACHED	0	2025-05-15 15:18:45.880	2h 2m 50s	1m 15s	87.5%	74 MB	80.1 MB	3.8 GB	1.9 KB
149	e4/af0cc1	1104585	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_676)	CACHED	0	2025-05-15 17:21:38.146	7m 43s	1m 59s	51.3%	72 MB	79.9 MB	3.6 GB	1.9 KB
148	a1/3e1da6	1104583	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_655)	CACHED	0	2025-05-15 17:21:38.031	7m 9s	1m 37s	71.9%	74 MB	80.1 MB	4.1 GB	1.9 KB
134	f1/630a77	1104408	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_562)	CACHED	0	2025-05-15 15:21:16.117	2h 20s	1m 20s	85.9%	72 MB	80.1 MB	3.9 GB	1.9 KB
139	8b/774154	1104566	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_562)	CACHED	0	2025-05-15 17:21:36.705	2h 38m 23s	2m 3s	183.9%	5.2 GB	40.3 GB	2.6 GB	3.9 MB
133	c8/aa0eeb	1104560	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_532)	CACHED	0	2025-05-15 17:21:35.939	16m 56s	2m 46s	137.2%	6.2 GB	40.3 GB	2.6 GB	3.9 MB
131	d0/a73df1	1104555	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_530)	CACHED	0	2025-05-15 17:21:35.362	15m 41s	2m 42s	137.5%	5.7 GB	40.3 GB	2.5 GB	3.9 MB
142	c9/bbe504	1104573	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_651)	CACHED	0	2025-05-15 17:21:37.512	4m 34s	2m 17s	52.9%	74 MB	80.2 MB	4 GB	1.9 KB
138	1e/7b56e0	1104568	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_561)	CACHED	0	2025-05-15 17:21:36.925	2h 38m 23s	2m 31s	181.0%	5.2 GB	40.3 GB	3 GB	3.9 MB
124	35/401917	1104389	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_506)	CACHED	0	2025-05-15 15:17:35.994	2h 4m	2m 16s	188.3%	7 GB	40.2 GB	2.8 GB	3.9 MB
156	ae/3de073	1104589	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_679)	CACHED	0	2025-05-15 17:21:38.369	8m 9s	2m 24s	46.0%	72 MB	80.1 MB	3.8 GB	1.9 KB
144	16/d8adce	1104570	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_616)	CACHED	0	2025-05-15 17:21:37.143	2h 38m 23s	1m 54s	189.6%	8.6 GB	40.3 GB	2.1 GB	3.9 MB
137	be/c29f49	1104563	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_559)	CACHED	0	2025-05-15 17:21:36.319	17m 11s	2m 45s	138.8%	5.3 GB	40.3 GB	2.5 GB	3.9 MB
145	22/451621	1104569	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_618)	CACHED	0	2025-05-15 17:21:37.053	2h 38m 23s	2m 14s	189.0%	7.8 GB	40.3 GB	2.8 GB	3.9 MB
158	b2/cdd9de	1104593	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_683)	CACHED	0	2025-05-15 17:21:38.565	10m 28s	57s	89.2%	72 MB	80.1 MB	3 GB	1.9 KB
150	e6/8d37e7	1104586	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_677)	CACHED	0	2025-05-15 17:21:38.198	8m 8s	2m 13s	45.3%	72 MB	80.1 MB	3.5 GB	1.9 KB
143	fb/017a1b	1104564	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_586)	CACHED	0	2025-05-15 17:21:36.401	21m 30s	2m 32s	143.0%	7.3 GB	40.3 GB	2.2 GB	3.9 MB
147	8c/8fea1d	1104579	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_652)	CACHED	0	2025-05-15 17:21:37.847	5m 49s	1m 9s	77.4%	72 MB	80 MB	3.2 GB	1.9 KB
146	80/0bfaaf	1104576	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_646)	CACHED	0	2025-05-15 17:21:37.658	2h 38m 22s	1m 49s	186.3%	5.2 GB	40.3 GB	2.3 GB	3.9 MB
154	f3/0269e3	1104590	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_678)	CACHED	0	2025-05-15 17:21:38.422	9m 8s	1m 11s	82.9%	72 MB	80.1 MB	3.5 GB	1.9 KB
151	c6/0968f1	1104582	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_651)	CACHED	0	2025-05-15 17:21:37.987	2h 38m 22s	2m 5s	190.7%	5.2 GB	40.3 GB	2.7 GB	3.9 MB
152	6e/72d6f3	1104581	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_652)	CACHED	0	2025-05-15 17:21:37.940	2h 38m 22s	1m 53s	186.1%	6.9 GB	40.3 GB	2.1 GB	3.9 MB
157	83/6d7e4e	1104587	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_677)	CACHED	0	2025-05-15 17:21:38.278	2h 38m 22s	1m 50s	193.6%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
161	bd/8b2642	1104597	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_710)	CACHED	0	2025-05-15 17:21:38.754	11m 53s	1m 12s	94.9%	74 MB	80.1 MB	3.9 GB	1.9 KB
160	66/e2d5d1	1104595	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_708)	CACHED	0	2025-05-15 17:21:38.661	11m 33s	1m 33s	95.2%	216 MB	222.2 MB	5 GB	1.9 KB
153	15/55d2ef	1104588	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_655)	CACHED	0	2025-05-15 17:21:38.326	2h 38m 22s	2m 8s	192.5%	8 GB	40.3 GB	2.8 GB	3.9 MB
159	18/fb5bd5	1104598	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_707)	CACHED	0	2025-05-15 17:21:38.804	13m 28s	1m 12s	94.5%	72 MB	80.1 MB	3.9 GB	1.9 KB
164	fa/cf01ea	1104561	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_683)	CACHED	0	2025-05-15 17:21:36.096	15m 25s	2m 22s	126.8%	5.3 GB	40.3 GB	2 GB	3.9 MB
155	c1/7dc872	1104584	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_676)	CACHED	0	2025-05-15 17:21:38.083	2h 38m 22s	1m 49s	192.5%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
162	e5/b3aa9d	1104591	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_678)	CACHED	0	2025-05-15 17:21:38.470	2h 38m 22s	1m 54s	189.3%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
167	b4/3eb363	1104604	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_710)	CACHED	0	2025-05-15 17:21:39.113	2h 38m 21s	1m 53s	197.1%	7.2 GB	40.3 GB	2.6 GB	3.9 MB
163	19/b55b4a	1104599	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_679)	CACHED	0	2025-05-15 17:21:38.851	2h 38m 21s	2m	195.9%	7.4 GB	40.3 GB	2.6 GB	3.9 MB
