task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
116	fa/c1b845	1104326	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_442)	COMPLETED	0	2025-05-15 14:43:53.544	2h 37m 42s	2m 22s	55.5%	74 MB	80.2 MB	4.3 GB	1.9 KB
114	95/bc1f70	1104329	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_439)	COMPLETED	0	2025-05-15 14:45:53.664	2h 35m 42s	2m 6s	52.3%	72 MB	80.1 MB	3.5 GB	1.9 KB
111	02/30ff3f	1104327	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_381)	COMPLETED	0	2025-05-15 14:45:18.665	2h 36m 17s	2m 13s	52.1%	72 MB	80.1 MB	3.7 GB	1.9 KB
117	11/60fad2	1104335	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_377)	COMPLETED	0	2025-05-15 14:47:28.666	2h 34m 7s	19m 45s	256.9%	1.4 GB	9 GB	79.1 GB	76.6 GB
113	f7/def82b	1104338	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_412)	COMPLETED	0	2025-05-15 14:49:48.677	2h 31m 47s	2m 14s	53.6%	74 MB	80.1 MB	3.8 GB	1.9 KB
109	46/4cdb56	1104337	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_355)	COMPLETED	0	2025-05-15 14:48:58.566	2h 32m 37s	16m 17s	258.5%	1.5 GB	9 GB	64.9 GB	62.9 GB
123	cc/c8c578	1104339	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_377)	COMPLETED	0	2025-05-15 14:49:53.631	2h 31m 42s	2m 20s	150.8%	5.3 GB	40.3 GB	2.4 GB	3.9 MB
120	b2/1973b6	1104336	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_407)	COMPLETED	0	2025-05-15 14:47:53.682	2h 33m 42s	20m 37s	298.5%	1.5 GB	9 GB	100.4 GB	97.3 GB
124	aa/ca1f14	1104340	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_381)	COMPLETED	0	2025-05-15 14:49:53.835	2h 31m 41s	2m 30s	146.8%	7.6 GB	40.3 GB	2.5 GB	3.9 MB
162	01/fd6d3b	1104346	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_530)	COMPLETED	0	2025-05-15 14:54:28.511	2h 27m 7s	19m 48s	286.3%	1.5 GB	9.1 GB	84.3 GB	81.7 GB
127	52/106756	1104341	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_442)	COMPLETED	0	2025-05-15 14:50:02.239	2h 31m 33s	20m 14s	315.3%	1.4 GB	9 GB	95.6 GB	92.6 GB
122	2f/70592b	1104347	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_439)	COMPLETED	0	2025-05-15 14:54:33.406	2h 27m 2s	19m 36s	261.0%	1.6 GB	9 GB	79.6 GB	77.2 GB
118	78/5882f7	1104348	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_468)	COMPLETED	0	2025-05-15 14:54:38.511	2h 26m 57s	1m 26s	84.1%	72 MB	80.2 MB	4 GB	1.9 KB
115	01/a654d6	1104354	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_355)	COMPLETED	0	2025-05-15 15:01:08.525	2h 20m 27s	1m 48s	151.3%	7.7 GB	40.3 GB	2 GB	3.9 MB
121	85/5417e9	1104353	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_412)	COMPLETED	0	2025-05-15 15:00:58.598	2h 20m 37s	19m 50s	289.6%	1.5 GB	9 GB	86 GB	83.4 GB
125	15/279486	1104355	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_407)	COMPLETED	0	2025-05-15 15:01:33.528	2h 20m 2s	6m 8s	78.9%	5.8 GB	40.3 GB	3 GB	3.9 MB
126	15/73653f	1104357	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_469)	COMPLETED	0	2025-05-15 15:01:48.472	2h 19m 47s	1m 41s	80.9%	216 MB	222.1 MB	4.5 GB	1.9 KB
135	66/0bd9a1	1104358	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_439)	COMPLETED	0	2025-05-15 15:02:13.598	2h 19m 22s	2m 11s	163.4%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
137	ca/647e68	1104363	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_468)	COMPLETED	0	2025-05-15 15:08:18.341	2h 13m 17s	5m 50s	70.0%	7.1 GB	40.3 GB	2.7 GB	3.9 MB
133	ba/0565a2	1104365	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_478)	COMPLETED	0	2025-05-15 15:09:48.812	2h 11m 47s	20m 20s	310.5%	1.7 GB	9 GB	94.5 GB	91.6 GB
129	63/59e81d	1104366	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_412)	COMPLETED	0	2025-05-15 15:10:18.751	2h 11m 17s	5m 43s	70.1%	5.5 GB	40.3 GB	2.6 GB	3.9 MB
132	4a/dbcfe8	1104369	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_477)	COMPLETED	0	2025-05-15 15:11:09.069	2h 10m 27s	20m 3s	301.6%	1.5 GB	9.1 GB	93.3 GB	90.4 GB
145	67/5d2b12	1104370	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_477)	COMPLETED	0	2025-05-15 15:11:23.718	2h 10m 12s	4m 54s	89.6%	5.3 GB	40.3 GB	2.8 GB	3.9 MB
140	cd/403a72	1104371	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_502)	COMPLETED	0	2025-05-15 15:11:38.832	2h 9m 57s	19m 36s	286.8%	1.6 GB	9 GB	83.5 GB	81 GB
136	df/4d6155	1104372	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_442)	COMPLETED	0	2025-05-15 15:12:41.549	2h 8m 54s	4m 11s	101.8%	5.4 GB	40.3 GB	2.9 GB	3.9 MB
138	c4/6cf840	1104373	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_500)	COMPLETED	0	2025-05-15 15:12:41.683	2h 8m 54s	19m 54s	298.4%	1.5 GB	9 GB	92.3 GB	89.5 GB
141	48/0f599d	1104374	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_506)	COMPLETED	0	2025-05-15 15:12:41.718	2h 8m 54s	20m 3s	316.8%	1.6 GB	9 GB	94.4 GB	91.5 GB
134	d7/b3d0f2	1104375	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_498)	COMPLETED	0	2025-05-15 15:12:52.313	2h 8m 43s	19m 54s	314.8%	1.4 GB	9 GB	92 GB	89.2 GB
143	f6/669d23	1104376	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_478)	COMPLETED	0	2025-05-15 15:13:16.614	2h 8m 19s	3m 49s	33.7%	74 MB	80.3 MB	4.2 GB	1.9 KB
139	02/8fbf56	1104377	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_469)	COMPLETED	0	2025-05-15 15:13:41.879	2h 7m 54s	4m 11s	103.8%	5.2 GB	40.3 GB	3 GB	3.9 MB
128	04/bc40c4	1104378	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_468)	COMPLETED	0	2025-05-15 15:13:51.743	2h 7m 44s	9m 25s	615.4%	1.6 GB	9 GB	89.7 GB	87 GB
131	62/3054b1	1104379	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_469)	COMPLETED	0	2025-05-15 15:13:51.979	2h 7m 44s	10m 29s	612.5%	1.7 GB	9 GB	101.1 GB	98 GB
130	e8/1342e5	1104380	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_477)	COMPLETED	0	2025-05-15 15:13:52.034	2h 7m 44s	3m 46s	33.4%	74 MB	80.2 MB	4.2 GB	1.9 KB
146	22/eb7f34	1104382	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_478)	COMPLETED	0	2025-05-15 15:14:47.011	2h 6m 49s	7m	59.8%	5.2 GB	40.3 GB	2.8 GB	3.9 MB
144	9c/6b71b9	1104383	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_498)	COMPLETED	0	2025-05-15 15:14:47.060	2h 6m 49s	3m 40s	36.1%	74 MB	80.2 MB	4.1 GB	1.9 KB
147	2e/8c1ab2	1104384	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_498)	COMPLETED	0	2025-05-15 15:15:16.933	2h 6m 19s	2m 12s	185.0%	5.1 GB	40.2 GB	2.8 GB	3.9 MB
148	3a/03dd34	1104386	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_500)	COMPLETED	0	2025-05-15 15:15:55.703	2h 5m 40s	3m 36s	37.0%	72 MB	80.2 MB	4.1 GB	1.9 KB
149	29/e7cced	1104387	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_500)	COMPLETED	0	2025-05-15 15:16:56.085	2h 4m 40s	2m 9s	194.4%	5.2 GB	40.3 GB	2.8 GB	3.9 MB
150	3b/7c238e	1104388	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_502)	COMPLETED	0	2025-05-15 15:17:00.916	2h 4m 35s	2m 1s	181.1%	7 GB	40.3 GB	2.5 GB	3.9 MB
153	35/401917	1104389	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_506)	COMPLETED	0	2025-05-15 15:17:35.994	2h 4m	2m 16s	188.3%	7 GB	40.2 GB	2.8 GB	3.9 MB
152	ab/23c195	1104390	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_506)	COMPLETED	0	2025-05-15 15:18:01.039	2h 3m 35s	3m 48s	35.8%	72 MB	80.2 MB	4.2 GB	1.9 KB
155	b4/796a02	1104391	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_526)	COMPLETED	0	2025-05-15 15:18:01.309	2h 3m 35s	7m 17s	22.9%	214 MB	222.4 MB	5.4 GB	1.9 KB
151	fb/c3ea25	1104392	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_502)	COMPLETED	0	2025-05-15 15:18:01.476	2h 3m 35s	6m 31s	17.3%	72 MB	80.1 MB	3.7 GB	1.9 KB
154	c9/003d7f	1104393	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_526)	COMPLETED	0	2025-05-15 15:18:01.597	2h 3m 35s	2m 51s	192.5%	7 GB	40.3 GB	3.6 GB	3.9 MB
156	db/eeee60	1104394	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_528)	COMPLETED	0	2025-05-15 15:18:01.900	2h 3m 34s	2m 15s	69.8%	214 MB	222.2 MB	5 GB	1.9 KB
160	11/671d7e	1104397	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_532)	COMPLETED	0	2025-05-15 15:18:03.100	2h 3m 33s	1m 51s	64.7%	74 MB	80.2 MB	3.8 GB	1.9 KB
142	c3/8ac8f5	1104396	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_526)	COMPLETED	0	2025-05-15 15:18:03.062	2h 3m 33s	13m 8s	574.6%	1.4 GB	9 GB	122 GB	118.2 GB
158	68/abb727	1104398	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_528)	COMPLETED	0	2025-05-15 15:18:15.879	2h 3m 20s	12m 39s	563.1%	1.6 GB	9.1 GB	112.6 GB	109.2 GB
159	cf/827f9b	1104399	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_530)	COMPLETED	0	2025-05-15 15:18:40.976	2h 2m 55s	1m 49s	64.0%	74 MB	80.1 MB	3.8 GB	1.9 KB
161	c8/372404	1104400	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_559)	COMPLETED	0	2025-05-15 15:18:45.880	2h 2m 50s	1m 15s	87.5%	74 MB	80.1 MB	3.8 GB	1.9 KB
163	35/205a7d	1104401	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_561)	COMPLETED	0	2025-05-15 15:19:00.948	2h 2m 35s	1m 31s	88.1%	214 MB	222.2 MB	4.5 GB	1.9 KB
164	f1/630a77	1104408	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (TS047_RoL_RNA_562)	COMPLETED	0	2025-05-15 15:21:16.117	2h 20s	1m 20s	85.9%	72 MB	80.1 MB	3.9 GB	1.9 KB
7	e6/01f40b	1104242	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_46)	COMPLETED	0	2025-05-15 14:32:31.258	2h 49m 5s	4m 1s	93.2%	7.5 GB	40.3 GB	2.5 GB	3.9 MB
51	2f/aac612	1104240	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_146)	COMPLETED	0	2025-05-15 14:32:31.192	2h 49m 5s	3m 4s	142.7%	6 GB	40.3 GB	3 GB	3.9 MB
90	49/b7ae60	1104248	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_326)	COMPLETED	0	2025-05-15 14:32:31.461	2h 49m 5s	13m 47s	363.9%	1.5 GB	9 GB	79.3 GB	76.9 GB
13	1c/a0bd12	1104246	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_51)	COMPLETED	0	2025-05-15 14:32:31.393	2h 49m 5s	3m 57s	91.1%	5.9 GB	40.3 GB	2.4 GB	3.9 MB
50	f5/7f1358	1104252	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_175)	COMPLETED	0	2025-05-15 14:32:31.619	2h 49m 5s	22m 32s	239.7%	1.5 GB	9 GB	83.5 GB	81 GB
55	a7/f8dce9	1104258	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_177)	COMPLETED	0	2025-05-15 14:32:31.832	2h 49m 5s	3m 56s	87.9%	5.6 GB	40.3 GB	2.4 GB	3.9 MB
53	05/644fb5	1104251	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_175)	COMPLETED	0	2025-05-15 14:32:31.565	2h 49m 5s	3m 36s	102.3%	5.4 GB	40.2 GB	2.5 GB	3.9 MB
58	3a/23813f	1104260	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_177)	COMPLETED	0	2025-05-15 14:32:31.902	2h 49m 5s	22m 20s	228.8%	1.6 GB	9.1 GB	79.3 GB	76.8 GB
73	50/4705c1	1104263	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_262)	COMPLETED	0	2025-05-15 14:32:32.003	2h 49m 5s	22m 43s	269.6%	1.4 GB	9 GB	94.5 GB	91.6 GB
64	9c/5eea31	1104262	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_204)	COMPLETED	0	2025-05-15 14:32:31.967	2h 49m 5s	22m 15s	221.8%	1.6 GB	9.1 GB	76.7 GB	74.3 GB
66	a7/0cbdd1	1104264	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_229)	COMPLETED	0	2025-05-15 14:32:32.036	2h 49m 5s	22m 28s	273.9%	1.4 GB	9.1 GB	94.7 GB	91.8 GB
119	15/49e69f	1104265	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_381)	COMPLETED	0	2025-05-15 14:32:32.069	2h 49m 5s	22m 15s	240.5%	1.6 GB	9 GB	83 GB	80.5 GB
108	bf/03e386	1104266	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_347)	COMPLETED	0	2025-05-15 14:32:32.101	2h 49m 5s	3m 57s	80.6%	5.9 GB	40.3 GB	2.3 GB	3.9 MB
68	05/d2fb6d	1104267	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_229)	COMPLETED	0	2025-05-15 14:32:32.135	2h 49m 5s	4m 9s	99.3%	5.5 GB	40.3 GB	2.8 GB	3.9 MB
71	92/cc85de	1104270	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_258)	COMPLETED	0	2025-05-15 14:32:32.234	2h 49m 5s	22m 18s	252.8%	1.5 GB	9 GB	86.7 GB	84 GB
67	72/8902ee	1104269	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_204)	COMPLETED	0	2025-05-15 14:32:32.199	2h 49m 5s	3m 44s	88.7%	5.2 GB	40.2 GB	2.3 GB	3.9 MB
62	e8/e9c9fb	1104272	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_200)	COMPLETED	0	2025-05-15 14:32:32.301	2h 49m 5s	8m 22s	59.0%	5.4 GB	40.3 GB	3.4 GB	3.9 MB
69	cf/f06e2d	1104271	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_231)	COMPLETED	0	2025-05-15 14:32:32.268	2h 49m 5s	21m 5s	198.8%	1.5 GB	9.1 GB	66.6 GB	64.6 GB
75	ef/993cf9	1104274	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_288)	COMPLETED	0	2025-05-15 14:32:32.369	2h 49m 5s	22m 8s	249.0%	1.5 GB	9 GB	84.6 GB	82 GB
79	0f/957af6	1104275	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_289)	COMPLETED	0	2025-05-15 14:32:32.402	2h 49m 5s	22m 34s	284.3%	1.6 GB	9 GB	99.7 GB	96.6 GB
80	46/7e6581	1104276	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_291)	COMPLETED	0	2025-05-15 14:32:32.437	2h 49m 5s	21m 35s	247.8%	1.8 GB	9 GB	82.5 GB	80 GB
74	19/f3a71c	1104277	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_286)	COMPLETED	0	2025-05-15 14:32:32.471	2h 49m 5s	21m 30s	251.5%	1.5 GB	9 GB	82.8 GB	80.2 GB
78	b4/209263	1104278	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_262)	COMPLETED	0	2025-05-15 14:32:32.504	2h 49m 5s	4m 1s	101.8%	6.3 GB	40.3 GB	2.8 GB	3.9 MB
77	d8/ff9727	1104279	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_258)	COMPLETED	0	2025-05-15 14:32:32.537	2h 49m 5s	2m 45s	137.6%	7.2 GB	40.3 GB	2.6 GB	3.9 MB
72	79/fda818	1104280	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_231)	COMPLETED	0	2025-05-15 14:32:32.570	2h 49m 5s	2m 24s	120.0%	5.1 GB	40.3 GB	2 GB	3.9 MB
