contrast	Description	p.adjust	Count	log_padj	mean_log2FC	n_up	n_down	gene_list	fc_list
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of mitotic cell cycle phase transition	3.775981983674427e-11	28	10.422970086516301	1.9626111451715196	28	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of mitotic metaphase/anaphase transition	8.153866514184367e-7	11	6.0886364026002795	2.054648964333727	11	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of mitotic nuclear division	7.954953346276173e-8	15	7.099362363033645	1.8590811133527474	14	1		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of mitotic sister chromatid segregation	9.453115074854011e-7	10	6.024425055311679	2.1473656380632944	10	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of mitotic sister chromatid separation	3.1386940667402145e-6	10	5.503251013577316	2.1473656380632944	10	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of nuclear division	5.2886956789693384e-8	16	7.276651422345125	1.9497469921430617	15	1		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of organelle organization	0.0018482390971243652	48	2.733241847052637	1.3557287526005273	40	8		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of sister chromatid segregation	5.2040463469676864e-8	14	7.283658844289028	1.9099314305588981	14	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	regulation of type I interferon production	0.0052479646427504075	5	2.2800090996061235	1.2223901815670226	4	1		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	replication fork processing	5.21782376163596e-4	8	3.2825105938141026	1.8229973889884057	8	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	reproduction	6.678867862668396e-4	41	3.1752971487020036	1.4836318099740102	36	5		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	reproductive process	5.484771683181266e-4	41	3.2608414462658044	1.4836318099740102	36	5		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	resolution of meiotic recombination intermediates	0.00789790960621397	5	2.102487841192932	1.611646291681419	5	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to bacterium	3.5818444806139696e-4	31	3.4458932746225095	1.3949885756584817	25	6		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to biotic stimulus	5.2040463469676864e-8	67	7.283658844289028	1.3415127300698566	52	15		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to chemokine	8.610770404458743e-5	13	4.06495799053969	1.1986026484435761	10	3		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to cytokine	0.02234372605128403	23	1.6508444020092095	0.9026500015050007	17	6		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to estradiol	0.012008040365530841	6	1.920527860863234	-4.0754201050028875	0	6		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to estrogen	1.7914315620554474e-7	14	6.746799778505073	-3.0585129049384294	0	14		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to external biotic stimulus	7.954953346276173e-8	66	7.099362363033645	1.3771084327579046	52	14		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to hormone	0.007250922916774473	30	2.139606711752764	-2.080800216662704	2	28		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to interleukin-1	0.0073679603886897494	9	2.1326527176401577	1.3378740797538429	7	2		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to lipid	0.014061917775375774	23	1.851955445854866	-1.489741432810717	5	18		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to methylmercury	0.044463152159806035	4	1.351999751779108	-0.609785576270526	1	3		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to other organism	7.954953346276173e-8	66	7.099362363033645	1.3771084327579046	52	14		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to tumor necrosis factor	0.005403053538980446	10	2.2673607290055804	1.3143366573509712	8	2		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to type II interferon	0.0011276637441755852	10	2.9478203824623304	1.3410106280218168	8	2		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to virus	0.012909353800852093	15	1.8890954965211861	1.6234525016969423	13	2		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	response to xenobiotic stimulus	0.005072313374434446	15	2.2947939229923646	-1.7486870401983647	0	15		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	sexual reproduction	2.598550640020998e-5	40	4.585268815317017	1.5552559189933302	36	4		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	signal transduction in response to DNA damage	5.701750490978867e-5	15	4.243991791369238	1.9135647009257433	15	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	sister chromatid segregation	1.259933620292949e-27	43	26.89965233512044	1.9776928055857448	43	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	small molecule biosynthetic process	0.04257979450571621	33	1.3707964388406007	-0.750765361078257	8	25		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	spindle assembly	2.886653972511828e-7	17	6.539605272522242	1.8381108924914051	17	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	spindle assembly checkpoint signaling	9.780008385590488e-8	10	7.009660772838767	2.1473656380632944	10	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	spindle checkpoint signaling	9.780008385590488e-8	10	7.009660772838767	2.1473656380632944	10	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	spindle elongation	3.743868361457117e-7	8	6.426679429938699	1.9974225245456083	8	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	spindle midzone assembly	2.3764270913682414e-4	6	3.6240755052918705	1.9583990391650905	6	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	spindle organization	4.773505812436471e-13	31	12.321162544282162	2.034800283509739	31	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	steroid metabolic process	0.026759818517236	16	1.572516836241667	-0.9360084283442432	3	13		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	translesion synthesis	0.012008040365530841	5	1.920527860863234	2.133767341930547	5	0		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	type I interferon production	0.0052479646427504075	5	2.2800090996061235	1.2223901815670226	4	1		
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	xenobiotic metabolic process	0.0016911117766925682	11	2.7718276860767372	-1.6328787488304024	0	11		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	L-phenylalanine catabolic process	0.03561423195812067	1	1.448376417034608	-4.870962604584245	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	L-phenylalanine metabolic process	0.03561423195812067	1	1.448376417034608	-4.870962604584245	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	alpha-amino acid metabolic process	0.03561423195812067	2	1.448376417034608	-1.0703446870535984	1	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	amine biosynthetic process	0.03732155011407324	1	1.4280403265544857	2.7302732304770485	1	0		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	amino acid metabolic process	0.03561423195812067	2	1.448376417034608	-1.0703446870535984	1	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	antimicrobial humoral immune response mediated by antimicrobial peptide	0.03561423195812067	1	1.448376417034608	-2.340067418254223	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	antimicrobial humoral response	0.041968159125537	1	1.3770800800893193	-2.340067418254223	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	arachidonate transport	0.03561423195812067	1	1.448376417034608	-4.772208555468202	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	arachidonic acid secretion	0.03561423195812067	1	1.448376417034608	-4.772208555468202	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	aromatic amino acid family catabolic process	0.038629420305002604	1	1.4130818090756705	-4.870962604584245	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	aromatic amino acid metabolic process	0.04819328646152857	1	1.3170134566944374	-4.870962604584245	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	biogenic amine biosynthetic process	0.03732155011407324	1	1.4280403265544857	2.7302732304770485	1	0		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	carboxylic acid transport	0.03561423195812067	2	1.448376417034608	-3.378244421760761	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	cell chemotaxis	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	cellular response to chemokine	0.016018268991534412	2	1.7953844175927929	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	cellular response to cytokine stimulus	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	chemokine-mediated signaling pathway	0.016018268991534412	2	1.7953844175927929	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	chemotaxis	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	cytokine-mediated signaling pathway	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	delamination	0.03732155011407324	1	1.4280403265544857	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	endothelial to hematopoietic transition	0.03561423195812067	1	1.448376417034608	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	0.03561423195812067	1	1.448376417034608	-4.870962604584245	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	0.03561423195812067	1	1.448376417034608	-4.870962604584245	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	glomerular epithelial cell development	0.04819328646152857	1	1.3170134566944374	-1.9842802880533204	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	granulocyte chemotaxis	0.029785288714561063	2	1.5259981858443705	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	granulocyte migration	0.029991435186794407	2	1.5230027513531181	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	hormone biosynthetic process	0.04819328646152857	1	1.3170134566944374	-3.6206557393114958	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	icosanoid secretion	0.03561423195812067	1	1.448376417034608	-4.772208555468202	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	icosanoid transport	0.03561423195812067	1	1.448376417034608	-4.772208555468202	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	inflammatory response	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	leukocyte chemotaxis	0.029991435186794407	2	1.5230027513531181	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	leukocyte migration	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	long-chain fatty acid transport	0.04621880629997438	1	1.3351812753006296	-4.772208555468202	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	myeloid leukocyte migration	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	neutrophil chemotaxis	0.029785288714561063	2	1.5259981858443705	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	neutrophil migration	0.029991435186794407	2	1.5230027513531181	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	organic acid transport	0.03561423195812067	2	1.448376417034608	-3.378244421760761	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	organic anion transport	0.03561423195812067	2	1.448376417034608	-3.378244421760761	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	podocyte development	0.04819328646152857	1	1.3170134566944374	-1.9842802880533204	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	polyamine metabolic process	0.03561423195812067	1	1.448376417034608	2.7302732304770485	1	0		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	positive regulation of intracellular signal transduction	0.03658097718762233	2	1.436744697396404	-3.1131430891302316	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	positive regulation of response to wounding	0.03732155011407324	1	1.4280403265544857	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	positive regulation of wound healing	0.03561423195812067	1	1.448376417034608	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	regulation of blood coagulation	0.03561423195812067	1	1.448376417034608	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	regulation of coagulation	0.03732155011407324	1	1.4280403265544857	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	regulation of hemostasis	0.03561423195812067	1	1.448376417034608	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	regulation of neural retina development	0.03561423195812067	1	1.448376417034608	-3.6206557393114958	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	regulation of wound healing	0.04516085485580938	1	1.3452378458514318	-2.7538444785248077	0	1		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	response to chemokine	0.016018268991534412	2	1.7953844175927929	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	response to cytokine	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	taxis	0.03561423195812067	2	1.448376417034608	-2.9062545589949393	0	2		
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	tyrosine metabolic process	0.03561423195812067	1	1.448376417034608	-4.870962604584245	0	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	2'-deoxyribonucleotide metabolic process	0.002123126789906463	7	2.673024069652875	1.0428978514090135	5	2		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA biosynthetic process	0.005813699620603602	14	2.235547410901396	2.1686214079356696	14	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA conformation change	4.39807247806367e-4	14	3.3567376179575503	2.155057675441897	13	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA damage checkpoint signaling	1.278552902735818e-6	20	5.893281297445303	2.1688893183207503	20	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA damage response	4.066724367620552e-31	151	30.390755261988826	1.9298329496935458	144	7		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA duplex unwinding	2.3088384646223812e-4	12	3.636606450962077	2.4269439178405006	12	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA geometric change	2.3088384646223812e-4	12	3.636606450962077	2.4269439178405006	12	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA integrity checkpoint signaling	5.272747124473647e-8	23	7.2779630564855555	2.231053135842201	23	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA recombination	1.0087867765226596e-16	66	15.996200619259003	2.2473201401004808	66	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA repair	7.666696378146896e-32	129	31.11539173563595	2.004514329560703	125	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA replication	3.1826695963318822e-37	85	36.49720844461425	2.1476960315894695	84	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA replication checkpoint signaling	4.430395385823316e-4	8	3.353557513908115	2.081189926031924	8	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA replication initiation	7.65532928933143e-13	20	12.116036123651046	2.350856761533716	20	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA strand elongation	8.107011648313528e-7	12	6.091139202979436	2.160097225622498	12	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA strand elongation involved in DNA replication	1.3369834817218666e-06	11	5.873873958363565	2.2560638606617056	11	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA-templated DNA replication	8.440101870412998e-32	60	31.073652311491497	2.1361818708324747	60	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA-templated DNA replication maintenance of fidelity	6.66737576184912e-8	16	7.17604506809344	2.123785755779905	16	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	G2/M transition of mitotic cell cycle	6.505693594894032e-6	18	5.1867063949706065	2.6050795924584365	18	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	RNA localization	0.04071231884253351	20	1.390274160901448	1.8602144102751674	20	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	RNA transport	0.012315121467262196	20	1.9095613002437537	1.8602144102751674	20	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	T cell activation	0.04883397673728452	29	1.3112779080170116	0.5084421550597836	20	9		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	alcohol catabolic process	0.030155841632707032	7	1.5206285461073137	-1.3466518352065222	1	6		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	attachment of spindle microtubules to kinetochore	0.0034986825608844894	8	2.456095459720638	2.076762434694985	7	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	carbohydrate derivative catabolic process	0.008771231674175674	27	2.056939417838097	-0.40028432353957727	7	20		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	carboxylic acid biosynthetic process	0.022591782113406376	36	1.6460495091641263	-0.9107868696044195	10	26		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	carboxylic acid transport	0.017071390502553158	38	1.7677311031974368	-1.0067535453092884	9	29		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cell cycle DNA replication	5.519131324801088e-9	15	8.258129272005057	2.314278564850497	15	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cell cycle G2/M phase transition	3.43517352726472e-5	18	4.4640513197310545	2.6050795924584365	18	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cell cycle checkpoint signaling	9.228294543947265e-12	35	11.034878552342368	2.4500210508777434	35	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cell cycle phase transition	1.7507657241563976e-16	68	15.756771964432383	2.265555496009662	65	3		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cell division	2.2109999472871902e-11	86	10.65541126777537	2.528725187610542	83	3		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cellular lipid catabolic process	0.011082130947694453	31	1.9553767224737935	-0.8128235149342757	4	27		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cellular process involved in reproduction in multicellular organism	0.033085727429807775	29	1.4803593124249939	3.201761057240722	24	5		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cellular response to chemokine	0.01801070729864476	14	1.7444692316631516	1.2578075780054812	10	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cellular response to estrogen stimulus	0.04883397673728452	10	1.3112779080170116	-1.6613472105298728	0	10		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cellular response to type II interferon	0.003742993801071497	13	2.426780892138229	1.1105379472880645	9	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cellular response to xenobiotic stimulus	8.82318334078185e-7	29	6.054374696284706	-1.9470435519952525	0	29		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	centriole assembly	2.3088384646223812e-4	12	3.636606450962077	1.9150211653699418	11	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	centriole replication	0.0030128491422466235	10	2.52102261354074	1.8402991621651883	9	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	centromere complex assembly	1.4319069400635212e-9	15	8.844085206001749	2.385165976724762	15	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	centrosome cycle	1.3114607250110707e-4	21	3.8822447109191267	2.2410688720491216	20	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	centrosome duplication	0.04075885793018467	11	1.389777993497005	1.9580260371965246	10	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chemokine-mediated signaling pathway	0.03335374281570585	13	1.4768554243260845	1.2169355107504773	9	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	cholesterol metabolic process	0.04883397673728452	16	1.3112779080170116	-0.8709246607533914	3	13		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromatin organization	0.0011546198553643659	66	2.9375609784491696	1.6777523820298808	61	5		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromatin remodeling	0.00847092905099925	43	2.072068955714677	1.7036663377039067	39	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromosome condensation	0.015105342711914042	11	1.8208694169511304	2.8061054438671804	11	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromosome localization	1.9456991446868677e-4	14	3.7109243120139737	2.7059039466656047	13	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromosome organization	2.3661373847653e-28	103	27.625960042584985	2.3069513255748544	100	3		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromosome segregation	7.816889830450861e-33	92	32.10696600885194	2.423010516005017	88	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	chromosome separation	1.8533404384949446e-5	14	4.732044798177228	2.623443190570557	14	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	defense response	0.007531752987260657	87	2.123103931622548	0.49821150478767734	51	36		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	defense response to other organism	2.224125168840603e-5	78	4.652840775270233	0.580762402000231	48	30		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	defense response to symbiont	1.2667514276683088e-4	26	3.8973085975736095	-0.016538992841470465	13	13		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	defense response to virus	1.2667514276683088e-4	26	3.8973085975736095	-0.016538992841470465	13	13		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	deoxyribonucleotide metabolic process	0.0034986825608844894	8	2.456095459720638	1.2031677250548825	6	2		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	deoxyribose phosphate metabolic process	0.004297408933546478	7	2.366793317683911	1.0428978514090135	5	2		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	double-strand break repair	9.728195528249773e-15	58	14.011967709043118	2.1620893366097644	58	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	double-strand break repair via break-induced replication	4.014272648391802e-7	11	6.396393133674445	2.4369747220603513	11	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	double-strand break repair via homologous recombination	1.2881280031657817e-15	44	14.890040978353232	2.2798534945785716	44	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	epigenetic regulation of gene expression	0.04453647413040382	15	1.351284168225233	2.036772650421216	15	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	establishment of RNA localization	0.012315121467262196	20	1.9095613002437537	1.8602144102751674	20	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	establishment of chromosome localization	1.3077992556156744e-4	14	3.8834589141686187	2.7059039466656047	13	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	establishment of organelle localization	0.04043658638958688	39	1.393225514177476	1.5360292553800527	30	9		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	fatty acid biosynthetic process	0.04995346932611084	19	1.3014343441374323	-0.4784004349981458	7	12		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	fatty acid metabolic process	0.02173746143779823	39	1.6627911754258633	-0.9776485186702226	7	32		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	female gamete generation	0.007412496164172272	21	2.130035518366871	4.078979028121937	19	2		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	gamete generation	0.007085282292527843	38	2.1496428418675	2.9659763772479355	33	5		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	glycosyl compound catabolic process	0.009249351326947278	8	2.0338887240183414	-0.9311382501238916	1	7		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	glycosyl compound metabolic process	0.01801070729864476	14	1.7444692316631516	-0.10554768380658892	5	9		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	homologous recombination	2.93333570199639e-4	14	3.532638231877376	2.3270750262061055	14	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	innate immune response	7.754708668825807e-4	48	3.1104345132466324	0.6818282604360704	31	17		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	interstrand cross-link repair	1.2676869828233778e-6	14	5.896987969178667	2.0737090438907138	13	1		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	kinetochore assembly	6.419896390274744e-5	8	4.192471980886761	2.263389139057836	8	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	kinetochore organization	1.2402673908925104e-5	9	4.906484674619775	2.30180337209419	9	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	lipid catabolic process	3.0982966420561566e-4	46	3.5088770036715293	-0.676328169335253	8	38		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	lipid homeostasis	0.00948180477536597	18	2.023108990786111	-1.5956185064224577	1	17		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	long-chain fatty acid biosynthetic process	0.0019274878639286804	8	2.715008347723386	0.10898630127394796	4	4		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	mRNA transport	0.006769419718741305	18	2.1694485578657705	1.9267622428674998	18	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	male gamete generation	0.048046254030828406	21	1.318340466833282	2.4967614322524714	18	3		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	meiosis I	3.43517352726472e-5	19	4.4640513197310545	2.43250805761341	19	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	meiosis I cell cycle process	1.106017275379267e-5	21	4.956238089538287	2.369408220121739	21	0		
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	meiotic cell cycle	9.66989073100412e-16	47	15.014578433382363	2.5993885908436916	47	0		
