gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
ppm1nb	ppm1nb	Rhodovastum	0.15150668457303307	0.15150668457303307	0.4721849851158457	0.8542039931743943	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137487415	LOC137487415	Flavihumibacter	0.151306872315967	0.151306872315967	0.4727831186128939	0.8546146642503458	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
glis2b	glis2b	Pseudoxanthomonas	-0.1512722552040129	0.1512722552040129	0.4728867808851913	0.8546146642503458	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
glis2b	glis2b	Rubrivivax	-0.15101358326167014	0.15101358326167014	0.4736617270551591	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
acod1	acod1	Longivirga	0.15096226415035413	0.15096226415035413	0.4738155440844569	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
fgf21	fgf21	Shewanella	-0.15090237364774922	0.15090237364774922	0.47399508194425577	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
fip1l1b	fip1l1b	Polymorphobacter	-0.15069905379579493	0.15069905379579493	0.47460482945082405	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gins4	gins4	Polymorphobacter	-0.15069905379579493	0.15069905379579493	0.47460482945082405	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rxraa	rxraa	Legionella	-0.15069905379579493	0.15069905379579493	0.47460482945082405	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lsm3	lsm3	Chitinibacter	-0.15067093076270263	0.15067093076270263	0.4746891986001618	0.8548679914760292	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
shmt2	shmt2	Luteolibacter	0.15052557760988935	0.15052557760988935	0.475125372075895	0.8552256697366111	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nipsnap2	nipsnap2	Rhodovastum	0.15011245127941616	0.15011245127941616	0.47636611515670024	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
eomesa	eomesa	Chitinibacter	0.15005844730431767	0.15005844730431767	0.47652841901109366	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137490512	LOC137490512	Acinetobacter	0.14987400805233853	0.14987400805233853	0.4770829316697829	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141379833	LOC141379833	Rhodovarius	-0.14975953265197275	0.14975953265197275	0.47742725339476255	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ensab	ensab	Pseudoxanthomonas	0.14975953265197275	0.14975953265197275	0.47742725339476255	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
hmgb2a	hmgb2a	Pseudoxanthomonas	-0.14975953265197275	0.14975953265197275	0.47742725339476255	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cyp2n13	cyp2n13	Polymorphobacter	0.14975126100462643	0.14975126100462643	0.4774521376087266	0.8564163903295545	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cirbpa	cirbpa	Chitinibacter	-0.14944596384593267	0.14944596384593267	0.4783710158992458	0.8569150884912924	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cirbpa	cirbpa	Roseicella	-0.14938153359338177	0.14938153359338177	0.4785650439553153	0.8569150884912924	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
dnajc4	dnajc4	Roseicella	-0.14938153359338177	0.14938153359338177	0.4785650439553153	0.8569150884912924	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141382111	LOC141382111	Rubrivivax	0.14934260618002562	0.14934260618002562	0.47868228970999693	0.8569150884912924	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gatm	gatm	Agromyces	-0.1491342813069809	0.1491342813069809	0.4793099759139876	0.8576122829474927	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
arpp19b	arpp19b	Chitinibacter	-0.1488334803875477	0.1488334803875477	0.48021698028123905	0.858808310488058	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zp3b	zp3b	Chitinibacter	-0.1485595377211831	0.1485595377211831	0.48104370382609973	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zp3b	zp3b	Tundrisphaera	-0.14848125981968704	0.14848125981968704	0.48128005971454657	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tmed4	tmed4	Mycobacterium	0.14831049924429074	0.14831049924429074	0.4817958520711989	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zranb2	zranb2	Pseudoxanthomonas	-0.14824681009993265	0.14824681009993265	0.48198829557204625	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
aaas	aaas	Roseicella	-0.14815709479343603	0.14815709479343603	0.4822594413249477	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141379879	LOC141379879	Longivirga	0.14809438859497046	0.14809438859497046	0.4824490003543387	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141379879	LOC141379879	Uliginosibacterium	0.1480635452355617	0.1480635452355617	0.4825422518145459	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
dek	dek	Rhodococcus	-0.14796301386922125	0.14796301386922125	0.4828462561107998	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cks1b	cks1b	Acinetobacter	0.14795479928996694	0.14795479928996694	0.4828711007734987	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
igsf21b	igsf21b	Acinetobacter	-0.14795479928996694	0.14795479928996694	0.4828711007734987	0.8592861902049408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-20d21.12	si:dkey-20d21.12	Polymorphobacter	-0.1478556754222894	0.1478556754222894	0.483170944337596	0.8593949602842617	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ttll3	ttll3	Rubrivivax	-0.14761456370272577	0.14761456370272577	0.4839006579118583	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
fgf21	fgf21	Chryseotalea	-0.14750116057741441	0.14750116057741441	0.48424404629956075	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
mpx	mpx	Shewanella	-0.14742335638785875	0.14742335638785875	0.48447970614376157	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
xrcc4	xrcc4	Shewanella	0.14742335638785875	0.14742335638785875	0.48447970614376157	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
pin1	pin1	Tundrisphaera	-0.14728740517959074	0.14728740517959074	0.4848916158052978	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-288g17.3	si:ch211-288g17.3	Acinetobacter	0.1470844769412024	0.1470844769412024	0.48550676046850927	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
dek	dek	Chitinibacter	-0.1469960300123928	0.1469960300123928	0.4857749877422757	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nudcd2	nudcd2	Rhodococcus	-0.1469632637755103	0.1469632637755103	0.48587437342199236	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rfc2	rfc2	Longivirga	-0.1469632637755103	0.1469632637755103	0.48587437342199236	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
pin1	pin1	Roseicella	-0.14693265599349029	0.14693265599349029	0.4859672207444419	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
chia.4	chia.4	Legionella	-0.14690788263112084	0.14690788263112084	0.4860423757083048	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cstf2	cstf2	Polymorphobacter	-0.14690788263112084	0.14690788263112084	0.4860423757083048	0.8594069511541734	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC100002544	LOC100002544	Pseudoxanthomonas	-0.14673408754789252	0.14673408754789252	0.4865697710749217	0.8597105333169573	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
s100a10b	s100a10b	Flavihumibacter	0.1466203762707822	0.1466203762707822	0.48691498221595797	0.8597105333169573	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
xrcc4	xrcc4	Chryseotalea	-0.14661526772109362	0.14661526772109362	0.4869304937314656	0.8597105333169573	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nemp1	nemp1	Agromyces	0.14613157765650475	0.14613157765650475	0.48840020932371586	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
htatsf1	htatsf1	Longivirga	-0.14596351368179936	0.14596351368179936	0.48891136445593575	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-195m11.11	si:dkey-195m11.11	Legionella	0.14596008983995234	0.14596008983995234	0.4889217804329249	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lsm7	lsm7	Shewanella	-0.14568384775791351	0.14568384775791351	0.48976250253499454	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
fstl3	fstl3	Chryseotalea	-0.14528642843661238	0.14528642843661238	0.49097319981514764	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkeyp-46h3.6	si:dkeyp-46h3.6	Flavihumibacter	-0.14528137740072938	0.14528137740072938	0.4909885962395224	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
vrk1	vrk1	Shewanella	0.1452489706004272	0.1452489706004272	0.4910873830764364	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cspp1a	cspp1a	Rhodovarius	0.1452213649958524	0.1452213649958524	0.49117154154917686	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
smarcb1a	smarcb1a	Pseudoxanthomonas	-0.1452213649958524	0.1452213649958524	0.49117154154917686	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
foxj1b	foxj1b	Legionella	0.14513855941231973	0.14513855941231973	0.49142402299023114	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
itga2b	itga2b	Legionella	0.14501229704878382	0.14501229704878382	0.4918091241379552	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
polr2j	polr2j	Polymorphobacter	-0.14501229704878382	0.14501229704878382	0.4918091241379552	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-195m11.11	si:dkey-195m11.11	Polymorphobacter	0.14501229704878382	0.14501229704878382	0.4918091241379552	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
slc28a1	slc28a1	Legionella	-0.14501229704878382	0.14501229704878382	0.4918091241379552	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137487564	LOC137487564	Longivirga	0.14496376358808838	0.14496376358808838	0.4919571888818104	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
arpp19b	arpp19b	Rhodococcus	-0.14496376358808838	0.14496376358808838	0.4919571888818104	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
wu:fd46g04	wu:fd46g04	Rhodococcus	0.14496376358808838	0.14496376358808838	0.4919571888818104	0.8614036381199015	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137491207	LOC137491207	Tundrisphaera	-0.1446054457726725	0.1446054457726725	0.49305097739305426	0.8626717366846814	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
celsr1b	celsr1b	Luteolibacter	0.14456952957496566	0.14456952957496566	0.49316067613807624	0.8626717366846814	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gatm	gatm	Shewanella	-0.14437921628545458	0.14437921628545458	0.49374213848480153	0.8632694019161173	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
iws1	iws1	Agromyces	0.144129775222854	0.144129775222854	0.49450473447220755	0.8637637283357338	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tuba8l4	tuba8l4	Agromyces	0.144129775222854	0.144129775222854	0.49450473447220755	0.8637637283357338	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
csrp2	csrp2	Longivirga	-0.14396401349437746	0.14396401349437746	0.4950118059884929	0.8642301171477083	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
patj	patj	Rubrivivax	-0.14372996992107512	0.14372996992107512	0.49572816391332686	0.8649542929702414	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
igsf21b	igsf21b	Tundrisphaera	-0.14357037287221938	0.14357037287221938	0.49621693152836577	0.8649542929702414	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
mki67	mki67	Roseomonas	-0.1435146427239708	0.1435146427239708	0.4963876581323663	0.8649542929702414	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nedd4l	nedd4l	Chryseotalea	-0.1435146427239708	0.1435146427239708	0.4963876581323663	0.8649542929702414	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
seta	seta	Agromyces	0.14312887400602864	0.14312887400602864	0.4975701855467036	0.8664662206385442	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141380946	LOC141380946	Shewanella	-0.14307458481299565	0.14307458481299565	0.4977367067445859	0.8664662206385442	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
psmd4b	psmd4b	Luteolibacter	-0.1429451528381683	0.1429451528381683	0.4981338169914238	0.8667383959251453	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
xrcc4	xrcc4	Chitinibacter	-0.14270864580369802	0.14270864580369802	0.49885982124187067	0.8671051913943151	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gsta.2	gsta.2	Rhodovastum	-0.14267654038012623	0.14267654038012623	0.49895841261435003	0.8671051913943151	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
jph1a	jph1a	Tundrisphaera	-0.14264111479537653	0.14264111479537653	0.4990672101580613	0.8671051913943151	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
anln2	anln2	Rhodovarius	-0.14219591989177216	0.14219591989177216	0.5004354040086376	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
snrpa1	snrpa1	Pseudoxanthomonas	-0.14219591989177216	0.14219591989177216	0.5004354040086376	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cirbpa	cirbpa	Agromyces	-0.14212797278920325	0.14212797278920325	0.5006443736838384	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
hmgn2	hmgn2	Agromyces	-0.14212797278920325	0.14212797278920325	0.5006443736838384	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zmp:0000000629	zmp:0000000629	Uliginosibacterium	-0.14203490079370726	0.14203490079370726	0.500930679395859	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137487415	LOC137487415	Rhodococcus	0.14196451330695553	0.14196451330695553	0.5011472535078456	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lig1	lig1	Acinetobacter	0.14186254284861535	0.14186254284861535	0.501461080959708	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tnnt2a	tnnt2a	Acinetobacter	-0.14186254284861535	0.14186254284861535	0.501461080959708	0.8679134093533408	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
celf1	celf1	Shewanella	0.14176995334053674	0.14176995334053674	0.5017461153854648	0.8679894355539035	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
glis2b	glis2b	Shewanella	-0.1413350761830504	0.1413350761830504	0.5030858667489275	0.869658852551327	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
eomesa	eomesa	Roseomonas	0.14129991058316876	0.14129991058316876	0.5031942749623373	0.869658852551327	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
prr7	prr7	Polymorphobacter	-0.14122112588410973	0.14122112588410973	0.5034371905660773	0.8696611737225903	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137496495	LOC137496495	Chryseotalea	-0.1411321907475545	0.1411321907475545	0.503711467297931	0.8697176413777226	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-28d5.13	si:dkey-28d5.13	Mycobacterium	0.1408949742820762	0.1408949742820762	0.5044433789878164	0.86992889398183	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ckmb	ckmb	Chitinibacter	0.14087253858761872	0.14087253858761872	0.504512627596847	0.86992889398183	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lsm14b	lsm14b	Uliginosibacterium	0.14081046199376152	0.14081046199376152	0.5047042519495004	0.86992889398183	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC110439329	LOC110439329	Luteolibacter	-0.14077931718910514	0.14077931718910514	0.5048004054244564	0.86992889398183	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lsm7	lsm7	Roseomonas	-0.14041401772684795	0.14041401772684795	0.5059288198747476	0.8714563404541107	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rad21a	rad21a	Polymorphobacter	-0.1402733330929412	0.1402733330929412	0.5063637028618417	0.8717882976100575	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
fgf21	fgf21	Agromyces	-0.14012617035555253	0.14012617035555253	0.5068187930686487	0.8721466370771381	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gatm	gatm	Roseomonas	0.13997107129868755	0.13997107129868755	0.5072986272332021	0.8721466370771381	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nutf2l	nutf2l	Chryseotalea	-0.13997107129868755	0.13997107129868755	0.5072986272332021	0.8721466370771381	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
asah2	asah2	Rubrivivax	-0.13984537613942444	0.13984537613942444	0.5076876453240697	0.8723988177406449	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
pou2f3	pou2f3	Luteolibacter	-0.13969639936457356	0.13969639936457356	0.5081488940479109	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
h3f3a	h3f3a	Chitinibacter	-0.13964622851177316	0.13964622851177316	0.5083042714599364	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137490512	LOC137490512	Shewanella	0.13948622246555553	0.13948622246555553	0.5087999488483077	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC101886839	LOC101886839	Acinetobacter	0.13937282229965156	0.13937282229965156	0.5091513802574765	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC103910192	LOC103910192	Polymorphobacter	-0.1393255403017727	0.1393255403017727	0.5092979414891312	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tgm1l6	tgm1l6	Chryseotalea	0.13926905951656368	0.13926905951656368	0.5094730415237998	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137487415	LOC137487415	Rhodovarius	-0.13917047478769187	0.13917047478769187	0.509778736348814	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC110438307	LOC110438307	Chitinibacter	0.13915480188524976	0.13915480188524976	0.5098273430687805	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC100004033	LOC100004033	Longivirga	0.13896526302582268	0.13896526302582268	0.5104153304258385	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rbbp4	rbbp4	Rhodococcus	-0.13896526302582268	0.13896526302582268	0.5104153304258385	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-51e12.7	si:ch211-51e12.7	Rhodococcus	-0.13896526302582268	0.13896526302582268	0.5104153304258385	0.8725048383347667	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
pou2f3	pou2f3	Shewanella	0.13872581323813257	0.13872581323813257	0.5111585902704054	0.8732217722563103	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gatm	gatm	Rhodovastum	-0.13849384049927563	0.13849384049927563	0.5118791077734224	0.8732217722563103	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
hmgb2b	hmgb2b	Acinetobacter	0.13838125345355728	0.13838125345355728	0.512228973453662	0.8732217722563103	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
bub3	bub3	Polymorphobacter	-0.13837774751060417	0.13837774751060417	0.5122398699502086	0.8732217722563103	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tyms	tyms	Polymorphobacter	-0.13837774751060417	0.13837774751060417	0.5122398699502086	0.8732217722563103	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rad21a	rad21a	Uliginosibacterium	0.13836158439387	0.13836158439387	0.5122901063903686	0.8732217722563103	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141379833	LOC141379833	Rhodovastum	-0.13802909606806998	0.13802909606806998	0.5133240039034757	0.8743378711643867	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
gatm	gatm	Tundrisphaera	0.13799482441116231	0.13799482441116231	0.5134306276781981	0.8743378711643867	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cks1b	cks1b	Chitinibacter	-0.13780877813661827	0.13780877813661827	0.5140096170974084	0.8749099865487804	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cstf2	cstf2	Pseudoxanthomonas	-0.13765775223565174	0.13765775223565174	0.514479836818976	0.8751005397008635	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tk1	tk1	Rhodovastum	-0.13756435163686437	0.13756435163686437	0.5147707368402177	0.8751005397008635	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137496495	LOC137496495	Polymorphobacter	-0.1375386439367841	0.1375386439367841	0.5148508175240081	0.8751005397008635	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC110439329	LOC110439329	Chitinibacter	-0.1371962946782333	0.1371962946782333	0.5159177855644426	0.8764809420367039	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ace	ace	Rhodococcus	0.13696576283840076	0.13696576283840076	0.5166368219449682	0.8764809420367039	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lsm7	lsm7	Rhodococcus	-0.13696576283840076	0.13696576283840076	0.5166368219449682	0.8764809420367039	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nutf2l	nutf2l	Rhodococcus	-0.13696576283840076	0.13696576283840076	0.5166368219449682	0.8764809420367039	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nutf2l	nutf2l	Luteolibacter	0.13644764589097882	0.13644764589097882	0.518254485233514	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lsm3	lsm3	Chryseotalea	-0.13642749987340433	0.13642749987340433	0.5183174308467653	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
abhd2a	abhd2a	Pseudoxanthomonas	-0.1361450296836116	0.1361450296836116	0.5192003605876989	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zp3d.1	zp3d.1	Tundrisphaera	0.13613630825747663	0.13613630825747663	0.5192276322394047	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-288g17.3	si:ch211-288g17.3	Agromyces	-0.136122565488251	0.136122565488251	0.5192706067881614	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
soul5l	soul5l	Roseicella	0.1360310461344594	0.1360310461344594	0.5195568344179822	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cks2	cks2	Chryseotalea	-0.1359845534452439	0.1359845534452439	0.519702267740479	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
smc2	smc2	Rhodococcus	-0.1359660127446898	0.1359660127446898	0.5197602697961803	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ugt5a4	ugt5a4	Rhodococcus	0.1359660127446898	0.1359660127446898	0.5197602697961803	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nudcd2	nudcd2	Uliginosibacterium	0.13591270679397852	0.13591270679397852	0.5199270463111703	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
snrpf	snrpf	Uliginosibacterium	0.13591270679397852	0.13591270679397852	0.5199270463111703	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tax1bp1a	tax1bp1a	Roseicella	-0.13591270679397852	0.13591270679397852	0.5199270463111703	0.8771027960263416	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
nudcd2	nudcd2	Chryseotalea	-0.1355416070170835	0.1355416070170835	0.5210887555693653	0.878277682401332	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ppm1nb	ppm1nb	Legionella	0.1355343691370986	0.1355343691370986	0.521111424891457	0.878277682401332	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
cirbpa	cirbpa	Rhodovastum	0.13524062948083626	0.13524062948083626	0.5220317998269253	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
lonrf4	lonrf4	Rhodovastum	-0.13524062948083626	0.13524062948083626	0.5220317998269253	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
pfdn4	pfdn4	Rhodococcus	-0.13496626265097886	0.13496626265097886	0.5228921270838764	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ranbp1	ranbp1	Rhodococcus	-0.13496626265097886	0.13496626265097886	0.5228921270838764	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rfc2	rfc2	Rhodococcus	-0.13496626265097886	0.13496626265097886	0.5228921270838764	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
slc29a2	slc29a2	Longivirga	-0.13496626265097886	0.13496626265097886	0.5228921270838764	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141379879	LOC141379879	Rhodovastum	0.13487656506638854	0.13487656506638854	0.5231735269231903	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
polr2f	polr2f	Roseicella	-0.13468826799403275	0.13468826799403275	0.5237644726124293	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
mki67	mki67	Chryseotalea	-0.13465571416076272	0.13465571416076272	0.5238666686018005	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
shmt2	shmt2	Pseudoxanthomonas	0.13463230713157148	0.13463230713157148	0.523940155574345	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-85k7.10	si:dkey-85k7.10	Polymorphobacter	-0.13458657634593008	0.13458657634593008	0.5240837417631701	0.8787617467850081	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
