gene	log2FoldChange	padj	baseMean	pvalue	stat	metadata	value	comparison_name	base_treatment	comparison_treatment
rmi2	1.0050296354486772	0.02076628209376732	70.00027618192013	7.848686703828884e-5	3.9489740243982654	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rpa2	0.8245081398516472	0.02124827373551575	405.3810687903847	8.598941106936737e-5	3.927063146054433	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
rxraa	-1.002504101077037	0.0459004801015186	444.2031506457734	2.856922661315041e-4	-3.6279394247468018	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
s100a10b	0.8968346361670184	0.02076628209376732	1750.0549746611362	6.97814427171246e-5	3.9770297325813018	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
seta	0.5262374269998795	0.01490847566343716	2331.190265145165	3.552226148837447e-5	4.134826684183638	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
shmt2	-0.9033118745069866	0.02233077025068341	783.5732396254056	9.420509273924678e-5	-3.9050520859264086	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch1073-440b2.1	-0.546737935474031	0.02233077025068341	1046.3618420063835	1.0207111128442696e-4	-3.885615115660434	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-153b23.4	2.796095568075357	0.02076628209376732	357.6618674043386	7.846417445160437e-5	3.949043252645591	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-194e1.7	23.02750149472951	9.0920947514986e-4	13.989368731365175	4.421149891319524e-7	5.049868203047276	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-284o19.8	1.9657007699293043	0.01533455300440475	73.10962180738862	3.82154835137245e-5	4.118011979556873	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-288g17.3	0.5673006553968265	0.04549323438175524	1659.5018250134456	2.7873316470222026e-4	3.6343029751401943	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-51e12.7	0.5886247254373939	0.02076628209376732	1021.4593087608732	7.765835190297599e-5	3.9515139269319866	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-195m11.11	2.135649830067968	0.01390872571191414	72.67291868523289	3.1787508313151694e-5	4.1602674879597386	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-28d5.13	-1.5117079475502762	0.041030469280945	42.95976708544549	2.454047032120708e-4	-3.6670084347208265	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:dkey-85k7.10	-1.619130802721113	0.00895170365664474	192.41376033877737	1.6478827835586093e-5	-4.307931662192611	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
slc26a3.1	3.837650450185802	1.2194875292239158e-4	186.97372428657377	3.8042288485944195e-8	5.499706991274905	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
slc28a1	-1.2373729484268088	0.00203949189678143	1602.8525061238647	1.6859402988224884e-6	-4.787830400385602	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
slc29a2	1.0365158775524417	0.02771617625533964	122.33582072742712	1.39755799036322e-4	3.808600047133175	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
smarcb1a	0.30303900777776055	0.02771617625533964	738.7715732719511	1.4016447024339036e-4	3.807877856834325	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
smc2	0.9516244148625194	0.02076628209376732	410.24843513878375	6.507373930754043e-5	3.9936141098238847	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
snapc5	0.42748831444816615	0.02949336470531677	186.4407679331088	1.5775687418355676e-4	3.778529961662287	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
snrpa1	0.569890751054495	0.02106683197374301	557.2424803829625	8.37520883791118e-5	3.933401729549818	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
snrpf	0.5980163128173647	0.01942106502482234	647.2943412527052	5.4773730680267246e-5	4.034263907090902	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
soul5l	3.237688980332383	0.0464777882884557	19.610832347053915	3.014646915406916e-4	3.6140381351078625	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ssuh2.3	1.6153816313622171	0.01398649109779782	46.5976094242175	3.264534756597596e-5	4.154181854136269	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tax1bp1a	-0.48172007339234607	0.02780942255925922	515.3433591328497	1.4456166500908483e-4	-3.800230318703887	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tgm1l6	-5.62034603433399	0.01942106502482234	16.48659509043941	5.392587946041446e-5	-4.037925903499858	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tk1	0.9565238447532628	0.02106683197374301	202.1220828162995	8.40009833137334e-5	3.932688724143059	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tmed4	0.6944412117572412	0.02233077025068341	118.7542097267209	9.45194062896254e-5	3.9042465000618023	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tnnt2a	-2.573621418118772	0.01213458230653345	27.868818916020384	2.419245682313988e-5	-4.222204397522629	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ttll3	-2.802237625022779	0.04807731146704999	41.201247259249214	3.202816275704278e-4	-3.5983181905304624	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tuba8l4	0.6916256610734145	0.01345929996158605	8113.363934238543	2.8796946185742116e-5	4.182777286848105	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tut1	0.9007808893592965	0.00807577664571628	149.79507933595764	1.2566246178600593e-5	4.367524921072564	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
tyms	0.9657665848128968	0.0373477625648173	265.81922533980867	2.1429788391191056e-4	3.701536425718048	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
u2af1	0.3944480709655312	0.00895170365664474	831.250990521447	1.6203690454072284e-5	4.31165530004798	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
vrk1	0.795825091525472	0.00152791232562135	386.4051489172818	9.92221972617224e-7	4.893174815273469	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
wu:fd46g04	-1.7286737755771666	0.01864733856429309	404.79471870380206	5.0778067571136065e-5	-4.05201657132991	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
xrcc4	0.5458994019079684	0.02771617625533964	198.05496908106	1.387142663154194e-4	3.810449643285131	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zgc:171500	-23.43223675611995	0.00403225844723016	18.3709906388749	4.509698239061206e-6	-4.586392783575737	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zgc:172339	-1.7891047923059504	0.00292598478096772	127.10479020174942	2.785391327494704e-6	-4.686041996324183	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zgc:174917	3.0419346745178424	0.02771617625533964	130.50350549780683	1.364745560225859e-4	3.8144717335132854	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zmp:0000000629	-4.149830524966682	0.00163365554299358	89.03303725476083	1.2710181710623538e-6	-4.844232831030534	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zmp:0000001267	-1.1228222871815676	0.02729847213850035	168.1523843741159	1.3008754046063868e-4	-3.8262928136161944	Treatment	A- T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
abhd2a	-0.9239735469833436	0.04860191631658456	580.6394801151341	4.253997051779831e-5	-4.093233086973354	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
celsr1b	-3.1405849947704616	0.00672911201281259	41.850108152704806	2.290483058093273e-6	-4.725944411949641	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ckmb	-4.54000823889258	0.01970122753914192	52.79980710844508	1.2453973158708732e-5	-4.369485284539167	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
hydin	-2.0218184029319133	0.01367868686238751	60.01982835313126	5.986296219863244e-6	-4.526872749140337	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ifi27.1	-1.9809411696180816	0.04860191631658456	190.37179222107036	4.004388814388114e-5	-4.107226283679357	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ifi27.6	-2.464728129788285	0.01563839550743856	610.6499962205838	9.096446157696514e-6	-4.437607106544036	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
ifit8	-2.9216091508002866	0.04860191631658456	340.3930370366895	3.6370841608294264e-5	-4.1294017297568	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
igsf21b	-3.9925532522702887	0.01498560967314021	43.32367302707783	7.28694854030645e-6	-4.4851300218421155	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC101886839	3.950112199967275	0.04860191631658456	28.46462756932075	4.136009020231848e-5	4.099747634858282	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC137490512	47.025007841581974	5.3645682365960546e-43	11.772686168557776	2.608591410939001e-47	14.44725980314042	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141375690	30.391292690213948	1.902263036723416e-5	10.727058497412605	2.7750007829663253e-9	5.944383006599292	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141379879	-5.720674044126933	0.01563839550743856	99.0492809970603	9.125249019657806e-6	-4.436926367854173	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
LOC141381096	-41.68536526675912	6.426198772849948e-26	19.88855076622221	6.2496462658399685e-30	-11.364955281393144	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
pvalb9	-4.020465372044261	0.00299370719260826	952.6266427987682	7.444609337366393e-7	-4.949390902141763	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
si:ch211-194e1.7	22.429640204731175	0.00299370719260826	13.989368731365175	8.734375470775377e-7	4.918199762178018	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
slc4a5b	-4.160019319089503	0.03315043375943628	342.1683051154086	2.2567764290401552e-5	-4.237842844705271	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zmp:0000000629	-5.023401488554212	2.6900840462492892e-5	89.03303725476083	5.232354089471022e-9	-5.839608788808365	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
zp3d.1	3.215648243168136	0.00953938886117899	28.16127824501612	3.710921998027327e-6	4.62694880320842	Treatment	A+ T+ P+	A- T- P+ vs A+ T- P+	A- T- P+	A+ T- P+
adgrl2b.1	0.7487444674067895	0.03895515807335321	81.42836200231697	5.114462766742216e-5	4.050333783875698	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
chia.4	3.9238618157196776	0.04912776708666337	215.92107462342435	1.1565795614028322e-4	3.8551515559919594	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cks2	1.5334146571667673	0.03989222955107457	44.22734526863168	5.431473024216329e-5	4.036239676675025	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
crp7	-3.691493141318008	0.00950246255359508	91.27612471964984	3.6965572783253425e-6	-4.627752319381103	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cspp1a	2.831741243733716	0.02256167727990108	23.216026745601575	1.3165092504683343e-5	4.357342907875607	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cyp2n13	-1.3449992309222174	0.04912776708666337	1355.0033091750745	1.1580538176381264e-4	-3.854839913747711	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dnajc4	-0.5271963733378047	0.04912776708666337	342.5200576339578	9.639129651120584e-5	-3.8995006048999103	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
eomesa	3.5080294172961017	0.04371204805220022	27.81817391805451	6.810871749060331e-5	3.982797738009304	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fbxw10	4.848349400226586	0.04912776708666337	8.153902925346173	1.022664528568605e-4	3.8851506508945586	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
foxj1b	-3.2523911626204476	0.02486983375601313	5.772772635507868	2.176790700745132e-5	-4.245939804803458	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ftr73	-1.5698477831791526	0.03895515807335321	151.42286501538055	5.09103967015192e-5	-4.051407756724456	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
gatm	-2.025223782177129	0.02486983375601313	1251.4975575957085	2.1021486663106004e-5	-4.2537554594251725	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
gsta.2	-2.233959174080111	0.04517916396384001	1618.9521123366503	7.469446023683736e-5	-3.960814765735518	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
hydin	-1.907660659927538	0.02486983375601313	60.01982835313126	1.8102458884626675e-5	-4.287095368874632	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ifi27.6	-2.2175735104511047	0.04255537988846884	610.6499962205838	6.414863975407411e-5	-3.9970061326969577	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
itga2b	2.5317368703704566	0.01329388704466509	30.43550947517473	5.817893673814045e-6	4.532901544618133	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC100002544	-1.5402753057939111	0.03835254688697016	257.4434991455514	4.475862510514388e-5	-4.0814343279209595	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC100004033	2.0652605071833507	0.04912776708666337	88.6788513931236	1.1199261416934375e-4	3.863022661358626	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC101886839	3.711272297156887	0.04912776708666337	28.46462756932075	1.170561919400197e-4	3.852210785367341	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC103910192	-1.6010516802715382	0.03895515807335321	326.3654963642546	4.878664096803805e-5	-4.061364931887352	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC110437756	8.805404527072731	0.02508935805128074	24.606100036768787	2.3180053633568393e-5	4.2318271375029886	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC110439329	0.9728369612450742	0.04816265952975591	38.792709486785554	8.431100136499941e-5	3.931803407218674	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487415	-2.229662126736398	0.00282251898586623	37.992002337461045	9.60740719721063e-7	-4.899513862607006	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137487483	-1.7397538837622153	0.01815657292038842	369.0321217301068	9.711757944287512e-6	-4.423493445987964	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490308	4.260360093890353	0.03294763565288817	10.155253957597258	3.52466804942154e-5	4.136614962976848	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137490512	47.22874473494322	2.1044794672030934e-43	11.772686168557776	1.0233306429385329e-47	14.51158190787004	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC137491207	6.07777506126382	0.02486983375601313	34.18925303984095	1.855196847295288e-5	4.281641512568995	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141374967	39.53033608198844	7.356699644685584e-11	4.445990456688653	1.073187402579954e-14	7.7302699771161745	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141380946	-1.891338304732488	0.04912776708666337	17.487813911163443	1.092669756152726e-4	-3.869034960235633	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
LOC141382111	34.156364762413865	1.2669249629631124e-14	7.235918509563799	1.2321176396431923e-18	8.811745804414004	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
lsm14b	3.579958375036455	0.04371204805220022	94.42628288088876	7.014333020776111e-5	3.9757990745899447	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mapre3a	-1.8016829959897855	0.04255537988846884	18.260915532480546	6.223148263891853e-5	-4.004185641678438	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
mcm8	1.549224918777916	0.04912776708666337	31.493438111186094	1.0964612107195872e-4	3.868190213168611	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pou2f3	-1.366679597611734	0.02486983375601313	66.03033073960341	2.1141694739574395e-5	-4.252479105960314	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
pvalb9	-5.000492209680372	4.066375469892985e-6	952.6266427987682	7.909312851724745e-10	-6.146736961789989	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-20d21.12	2.907951311066801	0.04816265952975591	8.470540528225811	8.427000910845014e-5	3.931920291927194	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkey-85k7.10	-1.450339462511434	0.04912776708666337	192.41376033877737	1.1248123849533968e-4	-3.8619594513266873	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
si:dkeyp-46h3.6	4.131987278755296	0.04912776708666337	249.83031868161055	1.023546719119801e-4	3.884941166365828	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tgm1l6	-5.771742609724313	0.03294763565288817	16.48659509043941	3.407614800718462e-5	-4.144361735862843	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
trim37	1.603379572280273	0.04912776708666337	60.95712973020379	1.1352659636261502e-4	3.859699384696873	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
tuba4l	3.92428377667007	0.04912776708666337	444.17006529336294	9.383072873041764e-5	3.9060148997511406	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
uchl1	1.930202803275134	0.0366338489008969	317.19106754090166	4.097148187311591e-5	4.101931929768703	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ugt5a4	-2.3526114904382394	0.01508415461145151	696.3248373010281	7.334867304377102e-6	-4.4837322941980675	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
wu:fd46g04	-1.7666903770269713	0.03294763565288817	404.79471870380206	3.449685699334574e-5	-4.14154872375506	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:153738	3.6573692866406047	1.16016878235394e-5	38.402856589185305	2.8207361593822998e-9	5.94170446682995	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zgc:154142	-2.100431157977044	0.03997124202566087	8032.048974864077	5.636596249667713e-5	-4.027529644200787	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zmp:0000000629	-4.767540135305657	9.427406038054593e-5	89.03303725476083	2.7505196318175324e-8	-5.556617897083999	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zp3b	4.5097474817376195	0.04912776708666337	482.00070386055154	1.0867840142188411e-4	3.8703518151238008	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
zranb2	0.4728722280188173	0.02486983375601313	451.3807497181664	2.137883578947315e-5	4.249981305325826	Treatment	A+ T- P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
aaas	0.6898440311761884	0.00895170365664474	231.0422793687067	1.513144566800641e-5	4.326766151631364	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
abat	-0.6640382599703516	0.02233077025068341	13998.688313822897	1.0058849921082164e-4	-3.889167931657308	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ace	-1.4513400019058635	0.00651575102910213	16973.698670330035	9.18827035467843e-6	-4.435444027796259	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
acod1	2.21941294843158	0.02076628209376732	226.302493277438	6.909010483873897e-5	3.979397619665532	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ankrd9	-1.7017639158958602	0.01502996181694435	74.08288842051755	3.654257674919609e-5	-4.128318468383949	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anln2	1.227175862210178	0.00498830313279383	297.2186690859184	5.821506208949774e-6	4.532770472593342	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ano5a	-1.1975941831347252	0.03354193083844916	3356.286018406234	1.891983455998105e-4	-3.733018961471474	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anp32a	0.4302442677669353	0.02076628209376732	2104.426116330332	7.544144537289218e-5	3.958438230533587	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anp32b	0.6926822937175227	0.02076628209376732	1353.082406281446	7.910347448984161e-5	3.9471001471557186	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
anp32e	0.37821759758613593	0.04578201874577981	1755.1380490290194	2.8272873234690187e-4	3.630631388865769	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
aqp10b	-1.4083421170484578	0.03478803179352197	555.9946532647721	1.9791878044454512e-4	-3.7216582350516583	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
arpp19b	0.5630924544137894	0.02223916875253736	407.55293585437335	9.191973469320086e-5	3.910986961915172	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
asah2	-1.4821145573956649	0.02233077025068341	4654.608894333878	9.63089332570248e-5	-3.899707586829667	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
bub3	0.5922140336856192	0.04767652647987457	387.7119349679604	3.1336492708459145e-4	3.603993474061786	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cdk2ap1	0.7655231511024096	0.02076628209376732	104.14739669197436	6.921542204263372e-5	3.978966739711406	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
celf1	0.30290836848161173	0.02233077025068341	1116.614161090204	9.703097550936488e-5	3.897898729114587	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
celsr1b	-2.5087048511393077	0.02780942255925922	41.850108152704806	1.4458578334371655e-4	-3.8001889797567263	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cirbpa	0.6511667983231051	0.00152791232562135	6839.512091841875	1.0267772769134177e-6	4.886435914899419	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cks1b	1.047810667691262	0.02076628209376732	97.21169758944596	6.748603869549503e-5	3.9849791934947705	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
crp7	-3.592752580454491	0.0052898546578872	91.27612471964984	6.687878487968256e-6	-4.503387478208729	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
csrp2	-1.380934781630248	0.02076628209376732	20.47814972822076	7.461014599143016e-5	-3.9610844219065737	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
cstf2	0.3494901338018294	0.02124827373551575	720.9758632032681	8.67909065783284e-5	3.9248302800453887	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ddah1	-0.8196283391193825	0.03086012080838984	2568.991977548295	1.68068734769738e-4	-3.762729830461202	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dek	0.7273244447565292	0.0052898546578872	415.95396543577783	6.6415690982285824e-6	4.504863272704529	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dpep2	-1.5621430573933723	0.02697206533187399	37.21021615082213	1.2722053669787393e-4	-3.831777952583755	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
dut	1.0961864204382723	0.00152791232562135	513.0327126405361	1.0401542698127406e-6	4.8838856206477415	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
ensab	-0.8036944465789237	0.04534407710212245	116.85696578301544	2.7561437577268693e-4	-3.637203312366158	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fgf21	2.162494287459736	0.01380872998982086	25.55727425507814	3.088750690647993e-5	4.166822309815657	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fip1l1b	0.3904905427339001	0.02233077025068341	688.5537160865554	9.927376471496046e-5	3.8923600573059582	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
foxm1	1.1086963665040357	0.0464777882884557	113.08913238099996	3.0284578802105834e-4	3.612853531159592	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
fstl3	1.3443398369779056	0.02076628209376732	82.1455665490385	7.244881407550908e-5	3.968097106108377	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
gins4	1.0438381817762958	0.01320071462078937	136.87321473219495	2.7601785980741217e-5	4.1924007421835165	Treatment	A- T+ P+	A- T- P+ vs A- T+ P+	A- T- P+	A- T+ P+
